date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-02-01,42-no-value-refresh,4-2,overnight,1,6000.0,10573.470700718999,6000.0,10573.470700718999,47475.19962302185,47475.19962302185,0.0,0.0,0.0,23653.653536470432,15043.33573389395,0.0,4486.705887112031,19854.617437846136,19854.617437846136,0.0,0.0,0.0,19854.617437846136,19854.617437846136,0.0,0.0,0.0,19854.617437846136,9.912071163853398e-13,1.1368683772161603e-13,0.0,1.4557244298885053e-12,0.0,9.094947017729282e-13
2025-02-02,42-no-value-refresh,4-2,overnight,1,10573.470700718999,10800.0,10573.470700718999,10800.0,88954.57372586297,88954.57372586297,0.0,0.0,0.0,20066.101207627817,16049.665608825633,0.0,6581.860177060787,62851.47324077537,62851.47324077537,0.0,0.0,0.0,62851.47324077537,62851.47324077537,0.0,0.0,0.0,62851.47324077537,8.206768598029157e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,7.958078640513122e-13
2025-02-03,42-no-value-refresh,4-2,overnight,1,10800.0,10227.09053022252,10800.0,10227.09053022252,84213.75097736112,84213.75097736112,0.0,0.0,0.0,21530.814166459277,17955.57799763175,0.0,421.59830853360006,60398.53868747456,60398.53868747456,0.0,0.0,0.0,60398.53868747456,60398.53868747456,0.0,0.0,0.0,60398.53868747456,1.0231815394945443e-12,2.842170943040401e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-04,42-no-value-refresh,4-2,overnight,1,10227.09053022252,9687.08138379094,10227.09053022252,9687.08138379094,84667.73837861251,84667.73837861251,0.0,0.0,0.0,21653.061968787246,18024.98842650609,740.6783750048032,585.4792613361859,60489.71662776411,60489.71662776411,0.0,0.0,4151.638188138612,64641.35481590272,64641.35481590271,7.275957614183426e-12,740.6783750048016,4740.543027241378,65230.25965500549,9.947598300641403e-13,5.684341886080802e-14,0.0,1.8189894035458565e-12,0.0,9.094947017729282e-13
2025-02-05,42-no-value-refresh,4-2,overnight,1,9687.08138379094,10280.921076952589,9687.08138379094,10280.921076952589,85700.60346128073,85700.60346128073,0.0,0.0,0.0,23488.169134762924,18490.96127531249,231.56707160329398,186.535690100249,61091.80462952022,61091.80462952022,0.0,0.0,1271.8777074283607,62363.68233694858,62363.68233694858,0.0,231.5670716032933,1248.1717074283558,62339.97633694858,9.805489753489383e-13,5.684341886080802e-14,0.0,2.9096725029376103e-12,0.0,8.810729923425242e-13
2025-02-06,42-no-value-refresh,4-2,overnight,1,10280.921076952589,10347.659723702584,10280.921076952589,10347.659723702584,85513.62647688908,85513.62647688908,0.0,0.0,0.0,22127.406490602938,17863.13447531339,15.96897464832091,994.2662195811887,60995.02904466132,60995.02904466132,0.0,0.0,115.53553158060178,61110.56457624192,61110.56457624193,7.275957614183426e-12,15.968974648320227,115.53553158059685,61110.564576241915,1.0107470416187425e-12,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-07,42-no-value-refresh,4-2,overnight,1,10347.659723702584,10525.394403354025,10347.659723702584,10525.394403354025,40873.61760159473,40873.61760159473,0.0,0.0,0.0,19587.500515660307,15705.914205998552,0.0,5186.351625266314,17205.45158182178,17205.45158182178,0.0,0.0,0.0,17205.45158182178,17205.45158182178,0.0,0.0,0.0,17205.45158182178,1.0231815394945443e-12,1.1368683772161603e-13,0.0,1.8189894035458565e-12,0.0,9.094947017729282e-13
2025-02-08,42-no-value-refresh,4-2,overnight,1,10525.394403354025,10187.374350589273,10525.394403354025,10187.374350589273,37612.49141800078,37612.49141800078,0.0,0.0,0.0,19597.104487524197,16177.872682382875,0.0,2616.096896192795,15679.561188762545,15679.561188762545,0.0,0.0,0.0,15679.561188762545,15679.561188762545,0.0,0.0,0.0,15679.561188762545,1.0231815394945443e-12,7.105427357601002e-15,0.0,1.4557244298885053e-12,0.0,9.094947017729282e-13
2025-02-09,42-no-value-refresh,4-2,overnight,1,10187.374350589273,9844.546324352186,10187.374350589273,9844.546324352186,82700.64692747808,82700.64692747808,0.0,0.0,0.0,22634.36049608672,18642.37722544362,847.5052499437355,0.7529401120646071,57610.42105265481,57610.42105265481,0.0,0.0,4510.077526854948,62120.49857950976,62120.49857950976,0.0,847.5052499437369,5541.365278899235,63151.786331554045,9.983125437429408e-13,1.1368683772161603e-13,0.0,2.183142555622908e-12,0.0,8.988365607365267e-13
2025-02-10,42-no-value-refresh,4-2,overnight,1,9844.546324352186,10166.008191231418,9844.546324352186,10166.008191231418,83828.84767752513,83828.84767752513,0.0,0.0,0.0,21232.828794964065,16909.275643729587,0.0,5178.656942957314,57323.86086168363,57323.86086168363,0.0,0.0,0.0,57323.86086168363,57323.86086168363,0.0,0.0,0.0,57323.86086168363,9.094947017729282e-13,5.684341886080802e-14,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-02-11,42-no-value-refresh,4-2,overnight,1,10166.008191231418,10255.809996935095,10166.008191231418,10255.809996935095,80878.50227663682,80878.50227663682,0.0,0.0,0.0,22433.184718010692,18090.057996455354,0.0,1314.7784217481562,55583.29446542865,55583.29446542865,0.0,0.0,0.0,55583.29446542865,55583.29446542865,0.0,0.0,0.0,55583.29446542865,9.983125437429408e-13,1.1368683772161603e-13,0.0,1.8189894035458565e-12,0.0,9.094947017729282e-13
2025-02-12,42-no-value-refresh,4-2,overnight,1,10255.809996935095,9770.189722204124,10255.809996935095,9770.189722204124,80064.06769458522,80064.06769458522,0.0,0.0,0.0,21995.902839922146,18253.739547594814,0.8681392294210326,1056.0364081539774,54839.088224689025,54839.088224689025,0.0,0.0,3.5376673598907074,54842.62589204891,54842.62589204891,0.0,0.8681392294210326,3.5376673598907074,54842.62589204891,9.094947017729282e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-13,42-no-value-refresh,4-2,overnight,1,9770.189722204124,10496.180406221103,9770.189722204124,10496.180406221103,79983.9850831492,79983.9850831492,0.0,0.0,0.0,20690.00825108314,16105.515067762066,0.0,4070.012883161466,54110.77273408271,54110.77273408271,0.0,0.0,0.0,54110.77273408271,54110.77273408271,0.0,0.0,0.0,54110.77273408271,9.983125437429408e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-14,42-no-value-refresh,4-2,overnight,1,10496.180406221103,9935.78157453744,10496.180406221103,9935.78157453744,35314.57184212086,35314.57184212086,0.0,0.0,0.0,20719.590962736387,17287.22762833177,60.226958950423395,2140.633649999999,14571.239071769569,14571.239071769569,0.0,0.0,271.1457430948892,14842.384814864457,14842.384814864457,0.0,60.226958950423395,271.1457430948892,14842.384814864457,9.841016890277388e-13,1.1368683772161603e-13,0.0,1.8189894035458565e-12,0.0,9.094947017729282e-13
2025-02-15,42-no-value-refresh,4-2,overnight,1,9935.78157453744,9633.985384249292,9935.78157453744,9633.985384249292,35839.164696557986,35839.164696557986,0.0,0.0,0.0,20081.458291304716,16537.597787216153,96.10517290624813,3111.3182653756717,15283.837968126696,15283.837968126696,0.0,0.0,369.31818204030867,15653.156150167004,15653.156150167004,0.0,81.36901840624526,311.1055194171757,15594.943487543871,9.237055564881302e-13,5.684341886080802e-14,0.0,1.4557244298885053e-12,0.0,9.094947017729282e-13
2025-02-16,42-no-value-refresh,4-2,overnight,1,9633.985384249292,9855.489948909408,9633.985384249292,9855.489948909408,79922.36931666629,79922.36931666629,0.0,0.0,0.0,22453.351844447807,17987.860885808623,198.79533867208426,278.29459669917503,54269.04289160427,54269.04289160427,0.0,0.0,1135.9046581357804,55404.947549740056,55404.94754974004,1.4551915228366852e-11,198.79533867208391,1173.8535956006972,55442.89648720497,9.876544027065393e-13,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-17,42-no-value-refresh,4-2,overnight,1,9855.489948909408,10131.08324710183,9855.489948909408,10131.08324710183,80771.42063479112,80771.42063479112,0.0,0.0,0.0,19387.399133543182,15455.7593297968,0.0,5655.917664378083,54836.696541651734,54836.696541651734,0.0,0.0,0.0,54836.696541651734,54836.696541651734,0.0,0.0,0.0,54836.696541651734,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-02-18,42-no-value-refresh,4-2,overnight,1,10131.08324710183,10455.318220679832,10131.08324710183,10455.318220679832,78046.38466786401,78046.38466786401,0.0,0.0,0.0,21162.938943544763,16850.169068051055,0.0,1642.2270090369616,52015.30541164547,52015.30541164547,0.0,0.0,0.0,52015.30541164547,52015.30541164547,0.0,0.0,0.0,52015.30541164547,9.352518759442319e-13,1.1368683772161603e-13,0.0,1.4557244298885053e-12,0.0,8.846257060213247e-13
