config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-median,4-3,5766.682154210564,median,0.7583930326212754,0.8426589251347505,discharge_sensitivity,0.3355232152448538,0.8426589251347505,2025-07-01,12,rolling,52791.46291652535,30,Optimal,0.5038151000044309,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11513,0,
43-terminal-median,4-3,8670.0,median,0.7332749377556077,0.814749930839564,discharge_sensitivity,0.3324063501590991,0.814749930839564,2025-07-01,18,rolling,46287.98129449661,30,Optimal,0.40923859999747947,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.0231815394945443e-13,10960,0,
43-terminal-median,4-3,7553.4312304532305,median,0.7541217136855959,0.8379130152062176,discharge_sensitivity,0.3422083379411483,0.8379130152062176,2025-07-02,0,original,52142.92902847406,30,Optimal,0.7804315000103088,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14636,0,
43-terminal-median,4-3,8195.679572370345,median,0.7676824719938753,0.8529805244376392,discharge_sensitivity,0.34678982908881,0.8529805244376392,2025-07-02,6,rolling,53741.00039161668,30,Optimal,0.5149136999971233,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11459,0,
43-terminal-median,4-3,8560.0,median,0.7285080464812335,0.8094533849791483,discharge_sensitivity,0.3448778849212884,0.8094533849791483,2025-07-02,12,rolling,49592.91972383148,30,Optimal,0.44716940000944305,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11406,0,
43-terminal-median,4-3,10586.989431080605,median,0.7582141289678471,0.8424601432976079,discharge_sensitivity,0.3461721467308825,0.8424601432976079,2025-07-02,18,rolling,49985.48552327862,30,Optimal,0.544972300005611,False,False,1.4665602066088468e-11,1.0550227358407938e-11,0.0,0.0,-1.8189894035458565e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.8189894035458565e-12,11677,0,
43-terminal-median,4-3,8720.387158744954,median,0.7621233018243594,0.8468036686937326,discharge_sensitivity,0.3523697951491755,0.8468036686937326,2025-07-03,0,original,53283.612031951365,30,Optimal,0.7586116000020411,False,False,1.1368683772161603e-13,1.9326762412674725e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13250,0,
43-terminal-median,4-3,9125.67135517953,median,0.7872500174982686,0.8747222416647429,discharge_sensitivity,0.25087396261315936,0.8747222416647429,2025-07-03,6,rolling,48657.26209735616,30,Optimal,0.4354229000018677,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12010,0,
43-terminal-median,4-3,5681.472732278697,median,0.6183558050541725,0.6870620056157473,discharge_sensitivity,0.2500777830736031,0.6870620056157473,2025-07-03,12,rolling,43430.75076852396,30,Optimal; tiebreak=Optimal,1.1505462000059197,True,False,1.1368683772161603e-13,1.6768817237555744e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,1.1368683772161603e-13,12459,0,
43-terminal-median,4-3,8480.14204084697,median,0.5499774941386223,0.6110861045984692,discharge_sensitivity,0.25094881462288854,0.6110861045984692,2025-07-03,18,rolling,32438.961467414585,30,Optimal,0.30237979999219533,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10732,0,
