config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-no-adjustment,4-3,7817.544046801406,overnight,0.3911528521195086,0.3520375669075578,charge,0.2837442697675019,0.6530945447872668,2025-05-08,12,fixed_current_value_refresh,30962.90528468117,30,Optimal,0.21824480000941548,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9525,0,
43-no-adjustment,4-3,10687.146446702476,overnight,0.38484496155691333,0.346360465401222,charge,0.24718990467985708,0.5770658827984756,2025-05-08,18,fixed_current_value_refresh,19428.707648382755,30,Optimal,0.20767700001306366,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9359,0,
43-no-adjustment,4-3,10591.44530809716,overnight,0.39087531259320485,0.3517877813338844,charge,0.2543352816213404,0.5890607954906473,2025-05-09,0,original,8610.230433938334,30,Optimal,0.2001209000009112,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9820,0,
43-no-adjustment,4-3,2525.4526216798054,overnight,0.3886655750915464,0.3497990175823918,charge,0.22668845509354957,0.5570297087105776,2025-05-09,6,fixed_current_value_refresh,10964.49166782548,30,Optimal,0.21073320000141393,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,692.034507350382,0.0,9194,0,
43-no-adjustment,4-3,2290.0,overnight,0.3920510505046832,0.3528459454542149,charge,0.19361296843748885,0.5574778667272482,2025-05-09,12,fixed_current_value_refresh,7883.829789666439,30,Optimal,0.2086113999976078,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9783,0,
43-no-adjustment,4-3,10267.688615821871,overnight,0.3873099220299818,0.34857892982698363,charge,0.24580576143196564,0.581003477731205,2025-05-09,18,fixed_current_value_refresh,9888.895444517844,30,Optimal,0.20395779999671504,False,False,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9288,0,
43-no-adjustment,4-3,10097.54648699567,overnight,0.3913186330391756,0.35218676973525803,charge,0.25232944749530145,0.5880310495694527,2025-05-10,0,original,9055.657399274633,30,Optimal,0.20242820000567008,False,False,2.2737367544323206e-13,1.4210854715202004e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9689,0,
43-no-adjustment,4-3,3076.015012854675,overnight,0.5159871662841896,0.46438844965577064,charge,0.2454790697181261,0.5892087295749211,2025-05-10,6,fixed_current_value_refresh,14945.76375926305,30,Optimal,0.21667349999188446,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9330,0,
43-no-adjustment,4-3,2680.0,overnight,0.5142552593895315,0.4628297334505784,charge,0.13708884643171787,0.5328970000635282,2025-05-10,12,fixed_current_value_refresh,15256.50936851027,30,Optimal,0.3111661000002641,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10410,0,
43-no-adjustment,4-3,10649.969030259048,overnight,0.5222633916975606,0.4700370525278046,charge,0.33323662502334617,0.7781430948141361,2025-05-10,18,fixed_current_value_refresh,23588.5374634708,30,Optimal,0.34460029999900144,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10915,0,
