config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-zero,4-3,6000.0,zero,0.0,0.0,discharge_sensitivity,0.2960410378220992,0.7478261273792299,2025-02-01,0,original,17753.879528603033,28,Optimal,0.4509383999975398,False,False,1.1368683772161603e-13,9.663381206337363e-13,-0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,641.1209750635165,0.0,11309,0,
43-terminal-zero,4-3,10210.243766333797,zero,0.0,0.0,discharge_sensitivity,0.2987112272418642,0.7487860875911908,2025-02-01,6,rolling,20615.142289454303,28,Optimal,0.39350910000212025,False,False,1.1368683772161603e-13,9.130474154517287e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10439,0,
43-terminal-zero,4-3,6520.0,zero,0.0,0.0,discharge_sensitivity,0.18700068714647758,0.6352492055267702,2025-02-01,12,rolling,34222.348684645505,28,Optimal,0.5208390000043437,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11117,0,
43-terminal-zero,4-3,10323.922222222222,zero,0.0,0.0,discharge_sensitivity,0.34148246323024856,0.9172808299513635,2025-02-01,18,rolling,46271.7134649848,28,Optimal,0.43135650000476744,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11616,0,
43-terminal-zero,4-3,1851.4002398949349,zero,0.0,0.0,discharge_sensitivity,0.37650797911623346,0.9614305795346247,2025-02-02,0,original,65475.07564554638,29,Optimal,0.5586887999961618,False,False,1.2682299654898088e-11,2.3632651391380932e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12781,0,
43-terminal-zero,4-3,10800.0,zero,0.0,0.0,discharge_sensitivity,0.34856244824592897,0.9259344590563241,2025-02-02,6,rolling,57756.133613061655,29,Optimal,0.34777520000352524,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-4.433786671143025e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,4.433786671143025e-12,11214,0,
43-terminal-zero,4-3,7930.0,zero,0.0,0.0,discharge_sensitivity,0.34415719137030604,0.9189888698410154,2025-02-02,12,rolling,59683.68385481055,29,Optimal,0.4277624999958789,False,False,1.1368683772161603e-13,2.5579538487363607e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13148,0,
43-terminal-zero,4-3,10799.755893982176,zero,0.0,0.0,discharge_sensitivity,0.38970167914857445,0.9622268252829896,2025-02-02,18,rolling,55615.087517397355,29,Optimal,0.44330889999400824,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-8.071765478234738e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,8.071765478234738e-12,11624,0,
43-terminal-zero,4-3,2112.2368048122703,zero,0.0,0.0,discharge_sensitivity,0.3699182012259506,0.9440227006427866,2025-02-03,0,original,61213.491510946806,30,Optimal,0.5864054999983637,False,False,2.5011104298755527e-12,3.637978807091713e-12,0.0,0.0,-1.0231815394945443e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.0231815394945443e-12,12995,0,
43-terminal-zero,4-3,10617.054409813125,zero,0.0,0.0,discharge_sensitivity,0.3766728635749665,0.9519318385382614,2025-02-03,6,rolling,56675.615466497766,30,Optimal,0.3697593999968376,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1199.999999999999,10800.0,833.3333333333334,833.3333333333334,9.094947017729282e-13,11428,0,
43-terminal-zero,4-3,7276.92893408018,zero,0.0,0.0,discharge_sensitivity,0.3550550936690537,0.9288350130455258,2025-02-03,12,rolling,57119.056641729796,30,Optimal,0.4169030000048224,False,False,1.1368683772161603e-13,1.284305994886381e-12,-0.0,0.0,0.0,1199.999999999999,10800.0,833.3333333333334,833.3333333333334,9.094947017729282e-13,11733,0,
43-terminal-zero,4-3,10651.848671784976,zero,0.0,0.0,discharge_sensitivity,0.3717603624799909,0.9469285127029607,2025-02-03,18,rolling,53334.977729507795,30,Optimal; tiebreak=Optimal,1.7476448000234086,True,False,1.0231815394945443e-12,2.3305801732931286e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,1.0231815394945443e-12,13536,0,
43-terminal-zero,4-3,1512.8134416445882,zero,0.0,0.0,discharge_sensitivity,0.37384367273952995,0.9497821748156183,2025-02-04,0,original,62147.81514469306,30,Optimal,0.6892513000057079,False,False,3.232969447708456e-12,1.8189894035458565e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13405,0,
43-terminal-zero,4-3,10787.155847464914,zero,0.0,0.0,discharge_sensitivity,0.3734485377486701,0.9472278887480823,2025-02-04,6,rolling,56533.879238548725,30,Optimal,0.4077486000023782,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11752,0,
43-terminal-zero,4-3,6597.283289244945,zero,0.0,0.0,discharge_sensitivity,0.40190006171871656,0.980063149698012,2025-02-04,12,rolling,58711.006858285036,30,Optimal,0.4124026000063168,False,False,1.1368683772161603e-13,1.20614629395277e-12,-0.0,0.0,-3.410605131648481e-13,1200.0,10800.0,833.3333333333334,831.6162394451817,3.410605131648481e-13,11513,0,
43-terminal-zero,4-3,10304.099351954193,zero,0.0,0.0,discharge_sensitivity,0.3501931961301289,0.9325410982623796,2025-02-04,18,rolling,53228.58947934053,30,Optimal,0.4695553000055952,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11934,0,
