config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-minimum,4-3,7012.777167985665,minimum,0.27163982748086096,0.30182203053428996,discharge_sensitivity,0.30182203053428996,0.730274790047507,2025-02-14,6,rolling,12478.791606407636,30,Optimal,0.2969353999942541,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-1.1937117960769683e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1937117960769683e-12,10020,0,
43-terminal-minimum,4-3,4727.837675000001,minimum,0.19232064985285496,0.21368961094761663,discharge_sensitivity,0.21368961094761663,0.6239937633277606,2025-02-14,12,rolling,11986.804114020428,30,Optimal,0.38768260000506416,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-5.684341886080802e-14,1199.9999999999989,10800.0,833.3333333333334,560.3854583143898,1.1368683772161603e-12,11038,0,
43-terminal-minimum,4-3,9662.578298470613,minimum,0.27207098709113453,0.30230109676792727,discharge_sensitivity,0.30230109676792727,0.7005203241674665,2025-02-14,18,rolling,11072.109842072618,30,Optimal,0.29814540001098067,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-7.815970093361102e-14,1200.0,10800.0,833.3333333333334,774.3386584261075,7.815970093361102e-14,10788,0,
43-terminal-minimum,4-3,1425.1211180448129,minimum,0.24344093013943377,0.27048992237714864,discharge_sensitivity,0.27048992237714864,0.6945038321845127,2025-02-15,0,original,14283.825677945746,30,Optimal,0.2918370999977924,False,False,9.57243173616007e-11,1.0186340659856796e-10,0.0,0.0,-1.369959701236212e-12,1200.0,10800.0,833.3333333333334,595.2673683901428,1.369959701236212e-12,10795,0,
43-terminal-minimum,4-3,7007.372434576738,minimum,0.2716878904306429,0.3018754338118254,discharge_sensitivity,0.3018754338118254,0.7396405046217602,2025-02-15,6,rolling,17132.336282182532,30,Optimal,0.29979989999264944,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.5688783605583012e-11,1199.9999999999998,10800.0,833.3333333333334,833.3333333333334,1.5688783605583012e-11,10258,0,
43-terminal-minimum,4-3,5210.0,minimum,0.211567264734698,0.23507473859410888,discharge_sensitivity,0.23507473859410888,0.6602472546557434,2025-02-15,12,rolling,26982.92727942958,30,Optimal,0.37496339999779593,False,False,1.1368683772161603e-13,1.0231815394945443e-12,-0.0,0.0,-2.8421709430404007e-13,1199.9999999999998,10800.0,833.3333333333334,833.3333333333334,2.8421709430404007e-13,11172,0,
43-terminal-minimum,4-3,9771.415578415814,minimum,0.34113127540900234,0.379034750454447,discharge_sensitivity,0.379034750454447,0.8665066464508894,2025-02-15,18,rolling,35751.04599765519,30,Optimal,0.41193860000930727,False,False,5.115907697472721e-13,1.0231815394945443e-12,0.0,0.0,-5.684341886080802e-14,1200.0,10800.0,833.3333333333334,833.3333333333334,5.115907697472721e-13,11637,0,
43-terminal-minimum,4-3,1200.0,minimum,0.3247477761645577,0.36083086240506407,discharge_sensitivity,0.36083086240506407,0.9197308815658203,2025-02-16,0,original,53942.070947903725,30,Optimal,0.639127999995253,False,False,1.8758328224066645e-11,1.6370904631912708e-11,0.0,0.0,-1.2040146657454898e-11,1199.9999999999995,10800.000000000016,833.3333333333334,833.3333333333334,1.6370904631912708e-11,12761,0,
43-terminal-minimum,4-3,10613.595491178628,minimum,0.33954546800460983,0.37727274222734425,discharge_sensitivity,0.37727274222734425,0.9422273527324299,2025-02-16,6,rolling,49317.19258291967,30,Optimal,0.4490545000007842,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,-1.0231815394945443e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.0231815394945443e-12,11956,0,
43-terminal-minimum,4-3,6036.490881746643,minimum,0.35813891366679823,0.3979321262964425,discharge_sensitivity,0.3979321262964425,0.9510021185537008,2025-02-16,12,rolling,51046.57377093674,30,Optimal,0.43708479999622796,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.2505552149377763e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.2505552149377763e-12,11198,0,
43-terminal-minimum,4-3,10493.055387381408,minimum,0.29202536591534634,0.32447262879482924,discharge_sensitivity,0.32447262879482924,0.8903034697583054,2025-02-16,18,rolling,42222.61884844335,30,Optimal,0.515100499993423,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.2505552149377763e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.2505552149377763e-12,11445,0,
43-terminal-minimum,4-3,1370.6950161397906,minimum,0.32509572823582844,0.3612174758175872,discharge_sensitivity,0.3612174758175872,0.9253692761326366,2025-02-17,0,original,54764.97891760039,30,Optimal,0.7066243000008399,False,False,6.1388671923623406e-12,2.6005864128819667e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12502,0,
43-terminal-minimum,4-3,10539.917916465105,minimum,0.33381813029514235,0.37090903366126926,discharge_sensitivity,0.37090903366126926,0.9336665784787402,2025-02-17,6,rolling,49796.909366479704,30,Optimal,0.5207660000014585,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-9.094947017729282e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,9.094947017729282e-13,11528,0,
43-terminal-minimum,4-3,7690.0,minimum,0.3318274556739465,0.36869717297105165,discharge_sensitivity,0.36869717297105165,0.923999269994304,2025-02-17,12,rolling,49128.78793170151,30,Optimal; tiebreak=Optimal,1.4115823000029195,True,False,1.2505552149377763e-12,2.6858515411731787e-12,0.0,0.0,-9.094947017729282e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,9.094947017729282e-13,11843,0,
43-terminal-minimum,4-3,10794.787212896563,minimum,0.30428946595353695,0.33809940661504106,discharge_sensitivity,0.33809940661504106,0.8935267793988042,2025-02-17,18,rolling,42933.651761993984,30,Optimal,0.48054239999328274,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.0231815394945443e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.0231815394945443e-12,11512,0,
