date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-02-11,43-main,4-3,overnight,4,9794.335252456027,9903.279182637285,9794.335252456027,9903.279182637285,81511.25424514314,80761.42587741323,0.0,749.8283677298967,749.8283677298967,23055.851298854286,18577.19001490884,5.677970296415424,1067.8454304308693,55983.699146726045,55189.12481971093,-397.2871635075569,397.2871635075569,30.351590219488646,55616.76357343798,55616.76357343797,7.275957614183426e-12,5.677970296414742,30.351590219485,55616.76357343797,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-12,43-main,4-3,overnight,4,9903.279182637285,9763.691977870429,9903.279182637285,9763.691977870429,80827.13096402024,79945.15686160576,0.0,881.9741024144855,881.9741024144855,22403.35393565998,18272.345172174755,13.114837126963652,560.5268019141633,55298.93789807103,54570.28631208028,-364.3257929953754,364.3257929953754,53.44296129237687,54988.05506636803,54988.05506636803,0.0,13.114837126963652,53.44296129237687,54988.05506636803,9.094947017729282e-13,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-13,43-main,4-3,overnight,4,9763.691977870429,10114.305107366052,9763.691977870429,10114.305107366052,79538.68987342843,78466.2817265375,0.0,1072.4081468909171,1072.4081468909171,20775.793541467614,16512.84095204271,38.339863413162576,2912.189983859106,53669.89559622278,52769.84428331615,-450.0256564533162,450.0256564533162,88.67944053516992,53308.54938030463,53308.54938030464,1.4551915228366852e-11,0.0,0.0,53219.86993976946,9.849898674474389e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.86402062860725e-13
2025-02-14,43-main,4-3,overnight,4,10114.305107366052,10006.896266992355,10114.305107366052,10006.896266992355,35637.457890068494,35777.55745325048,140.09956318199391,0.0,140.09956318199391,20749.643441527816,16903.879143973856,10.64231097013435,2140.6336500000007,14672.290324603871,14812.97830595123,211.03197202103743,70.34399067367914,48.40123029217102,14931.72352691708,14931.72352691708,0.0,10.64231097013435,48.40123029217102,14931.72352691708,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-15,43-main,4-3,overnight,4,10006.896266992355,9632.91819586387,10006.896266992355,9632.91819586387,35780.03013874891,35838.02576889617,57.99563014726101,0.0,57.99563014726101,20085.166630754637,16605.565234926893,21.932861226712134,3100.2661342951405,15285.317771361228,15322.475571596578,55.7367003530252,18.578900117675065,69.51620365806411,15410.570675372317,15410.570675372317,0.0,7.196706726710886,22.809961970310155,15363.864433684563,9.237055564881302e-13,5.684341886080802e-14,0.0,2.9096725029376103e-12,0.0,9.094947017729282e-13
2025-02-16,43-main,4-3,overnight,4,9632.91819586387,9940.398124042698,9632.91819586387,9940.398124042698,80112.96508222831,79981.52080884966,0.0,131.4442733786592,131.4442733786592,22589.238848776622,18020.551532148118,116.13279268365163,151.58718490481726,54537.12295199852,54410.67207722229,-63.22543738811702,63.22543738811702,577.9040972664819,55051.80161187689,55051.801611876894,7.275957614183426e-12,116.13279268365163,577.9040972664819,55051.80161187689,1.0231815394945443e-12,1.4210854715202004e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-17,43-main,4-3,overnight,4,9940.398124042698,9942.30630557168,9940.398124042698,9942.30630557168,80643.10682405555,78806.95340817026,0.0,1836.1534158853035,1836.1534158853035,19383.630015939038,15699.022949534537,0.0,3938.4831750990843,54807.335687531915,53452.92400392306,-677.2058418044292,677.2058418044292,0.0,54130.12984572748,54130.12984572748,0.0,0.0,0.0,54130.12984572748,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-18,43-main,4-3,overnight,4,9942.30630557168,10199.473102010548,9942.30630557168,10199.473102010548,77085.86776129281,76531.89698468291,219.9642968007497,773.9350734106569,993.8993702114066,21432.53089714678,17128.89990989391,0.0,136.87821409671096,51228.14096986076,50863.114255327455,-29.388306865875975,335.63840766742527,0.0,51198.752662994884,51198.752662994884,0.0,0.0,0.0,51198.752662994884,9.876544027065393e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.881784197001252e-13
2025-02-19,43-main,4-3,overnight,4,10199.473102010548,9752.997445212806,10199.473102010548,9752.997445212806,76520.07326849658,77041.63708664922,521.5638181526249,0.0,521.5638181526249,22375.388305338598,18525.892618442234,405.03108550304376,717.8451019225623,50838.942062783804,51233.51461891536,591.85883419734,197.28627806578,2045.264559174805,53476.06545615595,53476.06545615595,0.0,405.03108550304376,2045.264559174805,53476.06545615595,1.0018652574217413e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-20,43-main,4-3,overnight,4,9752.997445212806,10446.075420001336,9752.997445212806,10446.075420001336,77837.3813789352,77837.3813789352,0.0,0.0,0.0,22772.173569637045,17821.69041409633,0.0,1893.764490061141,51983.54156986324,51983.54156986324,0.0,0.0,0.0,51983.54156986324,51983.54156986324,0.0,0.0,0.0,51983.54156986324,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.668621376273222e-13
2025-02-21,43-main,4-3,overnight,4,10446.075420001336,10259.054780604414,10446.075420001336,10259.054780604414,34493.18749560121,34569.35254750851,76.1650519072996,0.0,76.1650519072996,20608.846132079943,16861.483942441984,0.0,5261.728324537225,14475.524189669706,14528.515400676952,79.48681651086879,26.495605503622933,0.0,14555.011006180575,14555.011006180575,0.0,0.0,0.0,14555.011006180575,9.947598300641403e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,8.846257060213247e-13
2025-02-22,43-main,4-3,overnight,4,10259.054780604414,9924.090893820547,10259.054780604414,9924.090893820547,34595.76803006614,34879.29271124586,283.52468117971534,0.0,283.52468117971534,20542.986786399502,16941.28679508908,0.0,3432.8298366020963,14595.072831380707,14862.452093338854,401.06889293722156,133.68963097907385,0.0,14996.141724317928,14996.141724317928,0.0,0.0,0.0,14996.141724317928,9.474643292151086e-13,1.1368683772161603e-13,0.0,2.183142555622908e-12,0.0,8.526512829121202e-13
2025-02-23,43-main,4-3,overnight,4,9924.090893820547,10135.31215315471,9924.090893820547,10135.31215315471,77367.92926329047,76616.18240118543,86.70224903258543,838.449111137616,925.1513601702014,22306.879555497726,17878.473306552412,0.0,655.9224689067884,51474.696117018604,50894.35683547193,-218.89294030781915,361.44634123884646,0.0,51255.80317671078,51255.80317671079,7.275957614183426e-12,0.0,0.0,51255.80317671078,1.0231815394945443e-12,1.4210854715202004e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-24,43-main,4-3,overnight,4,10135.31215315471,10241.203668271786,10135.31215315471,10241.203668271786,76283.49758747754,74819.14568282764,0.0,1464.3519046499005,1464.3519046499005,20778.08834863833,16734.949198791677,0.0,2572.9729163143165,50766.79744612312,49856.175944028655,-455.31075104723084,455.31075104723084,0.0,50311.48669507589,50311.48669507589,0.0,0.0,0.0,50311.48669507589,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-25,43-main,4-3,overnight,4,10241.203668271786,10220.146376791152,10241.203668271786,10220.146376791152,74767.15304254004,73167.0812791342,0.0,1600.0717634058444,1600.0717634058444,20818.86597281224,16882.233000310487,0.0,3409.125073299121,48793.625136068295,47797.13556875041,-498.24478365894356,498.24478365894356,0.0,48295.38035240935,48295.38035240935,0.0,0.0,0.0,48295.38035240935,1.0107470416187425e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-26,43-main,4-3,overnight,4,10220.146376791152,10087.085409240435,10220.146376791152,9991.1600888986,71108.88093561362,72332.5078382271,1223.626902613481,0.0,1223.626902613481,20801.40312332069,16968.891400685403,347.05127025023415,32.19935250871458,46888.38540134393,48000.005029065185,1667.4294415818968,555.8098138606322,1724.6688190963446,50280.48366202217,50280.48366202217,0.0,260.71848194258143,1641.0061370123085,50196.82097993813,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-27,43-main,4-3,overnight,4,10087.085409240435,10347.068482039513,9991.1600888986,10347.068482039513,72129.36341857407,71955.56893463852,0.0,173.79448393553406,173.79448393553406,22466.47074574968,17963.85653853807,708.1710555485314,1204.5415829754538,46104.04259152764,45892.51036127457,-105.7661151265336,105.7661151265336,3733.8094666828265,49732.085943083934,49732.085943083934,0.0,768.2504184798493,4057.2467170235764,50055.523193424684,9.805489753489383e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-28,43-main,4-3,overnight,4,10347.068482039513,10146.552526053758,10347.068482039513,10146.552526053758,33702.777938620435,33644.54996642674,0.0,58.227972193705455,58.227972193705455,20647.409657447486,16904.866182919643,0.0,6609.41294189889,13657.394623193435,13596.837532111982,-30.27854554072684,30.27854554072684,0.0,13627.116077652709,13627.116077652709,0.0,0.0,0.0,13627.116077652709,9.663381206337363e-13,5.684341886080802e-14,0.0,1.4557244298885053e-12,0.0,8.704148513061227e-13
2025-03-01,43-main,4-3,overnight,4,10146.552526053758,9714.392767998022,10146.552526053758,9714.392767998022,33737.37162992127,33737.37162992127,0.0,0.0,0.0,18754.509083712965,15580.096140057662,0.0,6904.192752932634,13924.34833290651,13924.34833290651,0.0,0.0,0.0,13924.34833290651,13924.34833290651,0.0,0.0,0.0,13924.34833290651,1.0231815394945443e-12,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-03-02,43-main,4-3,overnight,4,9714.392767998022,9794.361987355403,9714.392767998022,9767.414532687651,76185.82979428394,75988.85846345247,304.5094328285932,501.4807636600535,805.9901964886467,19836.00986544993,15995.195693592803,1901.1364226282749,1690.8736475569576,50371.684710260815,50361.94787950959,366.05197224498045,375.78880299619834,10768.79050460479,61506.52718711059,61506.52718711058,7.275957614183426e-12,997.946396238125,6178.994790220432,56916.73147272623,9.201528428093297e-13,5.684341886080802e-14,0.0,2.9096725029376103e-12,0.0,9.094947017729282e-13
2025-03-03,43-main,4-3,overnight,4,9794.361987355403,9680.0592833527,9767.414532687651,9616.884670581634,76679.19019703116,76721.05251676629,88.23759722100966,46.37527748588286,134.6128747068925,22260.452054941336,18133.838598104914,81.66895029647091,658.9613768930001,50941.14459177365,50981.044677521284,98.89075727651266,58.9906715288794,393.6245259651887,51433.65987501535,51433.65987501536,7.275957614183426e-12,0.0,0.0,51040.03534905016,9.734435479913373e-13,1.4210854715202004e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-03-04,43-main,4-3,overnight,4,9680.0592833527,10020.399855485804,9616.884670581634,10020.399855485804,75869.10392345018,75815.64776136006,724.2640910796468,777.7202531697693,1501.9843442494162,21536.5309816879,17138.283580247407,0.0,2217.94242658623,50097.629200667754,49984.37064186757,492.1199777710424,605.3785365712346,0.0,50589.7491784388,50589.749178438804,7.275957614183426e-12,0.0,0.0,50589.7491784388,9.841016890277388e-13,1.1368683772161603e-13,0.0,2.9096725029376103e-12,0.0,8.881784197001252e-13
2025-03-05,43-main,4-3,overnight,4,10020.399855485804,10406.627700552504,10020.399855485804,10406.627700552504,75515.89780198448,73652.45312354085,0.0,1863.444678443636,1863.444678443636,21075.301618906662,16723.389250754368,0.0,3170.0687387218895,48836.74948487397,47524.27755359152,-656.2359656412286,656.2359656412286,0.0,48180.51351923274,48180.51351923274,0.0,0.0,0.0,48180.51351923274,1.0231815394945443e-12,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-03-06,43-main,4-3,overnight,4,10406.627700552504,10516.479285206893,10406.627700552504,10516.479285206893,72035.75744670285,71081.86732224094,31.025489745206073,984.915614207105,1015.9411039523111,20944.049976153838,16865.81405449566,0.0,1062.9772672494325,46349.12692311632,45765.5690973988,-273.7538080041284,309.8040177133911,0.0,46075.37311511219,46075.37311511219,0.0,0.0,0.0,46075.37311511219,1.0107470416187425e-12,1.1368683772161603e-13,0.0,1.8189894035458565e-12,0.0,9.094947017729282e-13
2025-03-07,43-main,4-3,overnight,4,10516.479285206893,10146.322321456973,10516.479285206893,10146.322321456973,32364.747172764135,32136.042839706042,0.0,228.70433305809482,228.70433305809482,19337.64659131195,15996.635006337609,0.0,7872.7457213983525,13093.580422696221,12896.143563519145,-98.71842958853921,98.71842958853921,0.0,12994.861993107681,12994.861993107683,1.8189894035458565e-12,0.0,0.0,12994.861993107681,9.912071163853398e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-03-08,43-main,4-3,overnight,4,10146.322321456973,9967.462577414837,10146.322321456973,9967.462577414837,31277.04364043167,31516.30991855533,239.2662781236595,0.0,239.2662781236595,20295.970904985978,16600.710202676564,71.04002426029828,8828.949723839549,12757.269139591079,12900.506950332836,214.85671611263672,71.6189053708789,243.48548588401417,13215.61134158773,13215.61134158773,0.0,71.04002426029797,262.3375102000456,13234.463365903763,9.308109838457312e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-03-09,43-main,4-3,overnight,4,9967.462577414837,10358.001126174517,9967.462577414837,10358.001126174517,71107.81220010744,70438.06271735088,0.0,669.7494827565538,669.7494827565538,22061.68008469048,17518.47617471558,0.0,2561.333757375987,44532.297064399325,44025.15476837773,-253.5711480107986,253.5711480107986,0.0,44278.725916388525,44278.72591638853,7.275957614183426e-12,0.0,0.0,44278.725916388525,9.983125437429408e-13,1.1368683772161603e-13,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-03-10,43-main,4-3,overnight,4,10358.001126174517,10177.798824274985,10358.001126174517,10101.715044627397,69195.93806074711,71094.8041024963,1898.8660417491908,0.0,1898.8660417491908,20372.147144584444,16663.621258822976,655.7932332651618,0.0,45202.31620490951,46904.211892325984,2552.843531124714,850.9478437082378,3641.0211603531197,51396.18089638735,51396.18089638735,0.0,587.3178315823347,3484.143872785253,51239.30360881948,9.85878045867139e-13,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,8.867351297681125e-13
2025-03-11,43-main,4-3,overnight,4,10177.798824274985,10629.431003438893,10101.715044627397,10596.83289049585,69562.2580946943,69738.56248507029,906.5292878874862,730.2248975115069,1636.7541853989933,21216.311698330926,16778.743514400536,29.338301648737044,1391.4138027886397,44066.12222315296,44373.06322845538,820.332730762294,513.3917254598758,146.28048654546265,45032.73544046072,45032.73544046072,0.0,0.0,0.0,44886.45495391526,1.0018652574217413e-12,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-03-12,43-main,4-3,overnight,4,10629.431003438893,10157.408124740226,10596.83289049585,10157.408124740226,69586.23955884093,67954.99634012172,0.0,1631.243218719194,1631.243218719194,20835.212696828028,17301.3428752595,0.0,1985.5918352198764,43822.60492559474,42839.64614727623,-491.4793891592539,491.4793891592539,0.0,43331.12553643548,43331.12553643549,7.275957614183426e-12,0.0,0.0,43331.12553643548,1.0105249970138175e-12,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
