date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-02-01,43-terminal-median,4-3,median,4,6000.0,10800.0,6000.0,10800.0,47969.23525691601,47024.633678938306,0.0,944.6015779776999,944.6015779776999,24059.63355299748,15168.303177927959,0.0,3755.1273705354556,19991.73486480241,19507.82395813192,-241.9554533352428,241.9554533352428,0.0,19749.779411467167,19749.779411467163,3.637978807091713e-12,0.0,0.0,19749.779411467167,9.885425811262394e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-02,43-terminal-median,4-3,median,4,10800.0,10800.0,10800.0,10800.0,89209.91391923247,88241.53989691302,0.0,968.3740223194502,968.3740223194502,20276.99937096554,16424.369490482088,0.0,6032.632066429573,62933.743224616526,62110.243693502714,-411.7497655569035,411.7497655569035,0.0,62521.993459059624,62521.993459059624,0.0,0.0,0.0,62521.993459059624,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.633094239485217e-13
2025-02-03,43-terminal-median,4-3,median,4,10800.0,10659.535694137214,10800.0,10659.535694137214,85686.62731525635,84985.94747379594,0.0,700.6798414604142,700.6798414604142,22436.760210107128,18300.19364546328,0.0,632.4644091520986,61227.79020959275,60556.52287916631,-335.6336652132203,335.6336652132203,0.0,60892.156544379526,60892.156544379526,0.0,0.0,0.0,60892.156544379526,1.0107470416187425e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-04,43-terminal-median,4-3,median,4,10659.535694137214,10555.42151906694,10659.535694137214,10555.42151906694,86048.29141321234,86030.91119530465,100.41287049430377,117.79308840199167,218.20595889629544,23047.72572976983,18762.36059867681,0.0,550.6821142116379,61567.18568535437,61576.984474895624,133.31694909916965,123.51815955792162,0.0,61700.50263445354,61700.50263445354,0.0,0.0,0.0,61700.50263445354,9.592326932761353e-13,5.684341886080802e-14,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-02-05,43-terminal-median,4-3,median,4,10555.42151906694,10561.70643362709,10555.42151906694,10561.70643362709,85439.12332264925,86051.7874036879,802.8609032274207,190.19682218876267,993.0577254161834,23775.656844957215,19252.625621311214,90.30330034781815,870.6324970563835,60783.052954746774,61209.17395420322,880.379239695473,454.25824023902464,500.91687688597517,62164.34907132822,62164.34907132822,0.0,90.30330034781747,500.91687688597045,62164.349071328215,1.0105249970138175e-12,5.684341886080802e-14,0.0,2.9096725029376103e-12,0.0,9.094947017729282e-13
2025-02-06,43-terminal-median,4-3,median,4,10561.70643362709,10660.513177854238,10561.70643362709,10660.513177854238,86871.38199121601,85042.32158944187,0.0,1829.06040177413,1829.06040177413,22786.76223335032,18368.351339209326,18.492480730059242,371.3459593642841,61747.38048549683,60125.36035685637,-811.0100643202294,811.0100643202294,133.79309808197863,61070.16351925858,61070.163519258575,7.275957614183426e-12,18.49248073005856,133.79309808197368,61070.163519258575,9.841016890277388e-13,3.552713678800501e-15,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-07,43-terminal-median,4-3,median,4,10660.513177854238,10800.0,10660.513177854238,10800.0,41351.71127890669,40597.47459267388,0.0,754.236686232807,754.236686232807,19601.56702034716,15751.731146550017,0.0,4941.959052210075,17455.64736729327,17070.451507005793,-192.5979301437381,192.5979301437381,0.0,17263.049437149533,17263.04943714953,3.637978807091713e-12,0.0,0.0,17263.049437149533,9.916512055951898e-13,1.1368683772161603e-13,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
2025-02-08,43-terminal-median,4-3,median,4,10800.0,10514.031095673543,10800.0,10514.031095673543,37431.03813523704,37431.03813523704,0.0,0.0,0.0,20003.503281093836,16460.209671579818,0.0,2310.581809056349,15532.767855028138,15532.767855028138,0.0,0.0,0.0,15532.767855028138,15532.767855028138,0.0,0.0,0.0,15532.767855028138,9.094947017729282e-13,3.552713678800501e-15,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-02-09,43-terminal-median,4-3,median,4,10514.031095673543,10471.784684738406,10514.031095673543,10471.784684738406,83837.3037904712,84053.40093689079,216.09714641959613,0.0,216.09714641959613,23847.20319141442,19354.256354887308,29.344498573572253,34.382632270594115,58336.44240071789,58508.463762595726,258.0320428167518,86.01068093891726,151.39328089364545,58745.86772442829,58745.86772442829,0.0,29.34449857357183,153.8409312525711,58748.31537478721,9.983125437429408e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.988365607365267e-13
2025-02-10,43-terminal-median,4-3,median,4,10471.784684738406,10498.904187577875,10471.784684738406,10498.904187577875,83703.01399774561,82532.35984680266,0.0,1170.6541509429687,1170.6541509429687,21488.674557642335,17381.41883913477,0.0,4098.466544961753,57014.47401919722,56063.58224472894,-475.44588723413926,475.44588723413926,0.0,56539.02813196308,56539.02813196308,0.0,0.0,0.0,56539.02813196308,1.0231815394945443e-12,5.684341886080802e-14,0.0,2.183142555622908e-12,0.0,9.094947017729282e-13
