date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-09-22,43-terminal-zero,4-3,zero,4,1417.8568149994514,1237.7141905916399,1417.8568149994514,1237.7141905916399,65789.70895573506,65374.09454771356,98.47359086496783,514.0879988864597,612.5615897514276,20357.294217421728,16651.53667807863,0.0,1054.3171250371329,43865.38910849724,43524.27936523446,-130.21411362722398,210.89562963555227,0.0,43735.174994870016,43735.174994870016,0.0,0.0,0.0,43735.174994870016,9.841016890277388e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.86402062860725e-13
2025-09-23,43-terminal-zero,4-3,zero,4,1237.7141905916399,1427.2672762158136,1237.7141905916399,1400.4423207006225,66101.8255798742,66398.5919085144,296.76632864019507,0.0,296.76632864019507,20939.056074885142,16790.037643595213,366.2249992101921,499.18289310133184,43517.29495610468,43660.83080263946,215.30376980216886,71.76792326738962,2208.350849441351,45940.94957534819,45940.9495753482,7.275957614183426e-12,342.08253924652035,2155.285722441201,45887.88444834804,9.912071163853398e-13,5.684341886080802e-14,0.0,2.9114488597770105e-12,0.0,8.917311333789257e-13
2025-09-24,43-terminal-zero,4-3,zero,4,1427.2672762158136,1793.5660284418434,1400.4423207006225,1793.5660284418434,65303.49266721416,66686.66718478735,1383.1745175731858,0.0,1383.1745175731858,21504.153776875784,17088.695682265956,0.0,1207.983990177533,43146.2205480598,43913.46983824027,1150.873935270705,383.624645090235,0.0,44297.094483330504,44297.0944833305,7.275957614183426e-12,0.0,0.0,44297.094483330504,1.0231815394945443e-12,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-09-25,43-terminal-zero,4-3,zero,4,1793.5660284418434,1265.8245357222695,1793.5660284418434,1265.8245357222695,66340.89338084553,64709.92603985672,0.0,1630.967340988811,1630.967340988811,19839.119075202354,16544.653794361526,77.04604229844173,1157.0579013143317,43727.08388286448,43003.34473371743,-361.86957457352327,361.86957457352327,242.38562738089038,43607.599935671846,43607.599935671846,0.0,77.04604229844185,242.38562738089118,43607.599935671846,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-09-26,43-terminal-zero,4-3,zero,4,1265.8245357222695,1588.5394778750158,1265.8245357222695,1588.5394778750158,32992.92503983321,32883.06804755798,0.0,109.85699227522414,109.85699227522414,15229.936858366658,12045.805407339521,0.0,12004.693096530847,14788.713527730666,14677.360485063062,-55.676521333802214,55.676521333802214,0.0,14733.037006396864,14733.037006396864,0.0,0.0,0.0,14733.037006396864,9.663381206337363e-13,1.4210854715202004e-14,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-09-27,43-terminal-zero,4-3,zero,4,1588.5394778750158,1200.0,1588.5394778750158,1200.0,31736.547895755237,32689.52171885502,952.9738230997802,0.0,952.9738230997802,15185.43837203987,12649.89061143981,490.8829236886291,12843.554631943583,14459.311900899185,15218.748121032131,1139.1543301994202,379.7181100664734,2126.072995596103,17724.53922669471,17724.539226694706,3.637978807091713e-12,490.8829236886291,2126.072995596103,17724.53922669471,9.094947017729282e-13,1.1368683772161603e-13,0.0,2.1822543772032077e-12,0.0,9.094947017729282e-13
2025-09-28,43-terminal-zero,4-3,zero,4,1200.0,1762.0887244019787,1200.0,1762.0887244019787,67988.24631581083,69134.89708529873,1146.6507694879015,0.0,1146.6507694879015,22023.686734731047,17333.30640317037,0.0,956.8875870713985,45340.11885464439,45915.47871138223,863.0397851067748,287.67992836892495,0.0,46203.158639751164,46203.15863975116,7.275957614183426e-12,0.0,0.0,46203.158639751164,9.947598300641403e-13,1.1368683772161603e-13,0.0,2.9114488597770105e-12,0.0,9.094947017729282e-13
2025-09-29,43-terminal-zero,4-3,zero,4,1762.0887244019787,1238.2922850780587,1762.0887244019787,1238.2922850780587,68542.58338451912,68499.1742170931,64.2536553954667,107.66282282149058,171.91647821695727,20842.218755977665,17353.613987733443,20.3946333333339,2271.0724821821987,45233.455564397475,45171.35938381239,-0.8665043939962125,61.229676191092445,105.32808385000291,45337.917143853476,45337.91714385348,7.275957614183426e-12,20.394633333333218,105.32808384999939,45337.917143853476,9.592326932761353e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-09-30,43-terminal-zero,4-3,zero,4,1238.2922850780587,1500.352473405629,1238.2922850780587,1500.352473405629,68665.89048889061,70136.92000884513,1471.0295199545249,0.0,1471.0295199545249,22315.33877625662,17839.57023927305,54.69464701688992,293.671352211799,45296.10020448849,46192.587655449104,1344.7311764409237,448.24372548030794,267.5984864395167,46908.429867368926,46908.42986736893,7.275957614183426e-12,54.69464701688992,267.5984864395167,46908.429867368926,1.0231815394945443e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-01,43-terminal-zero,4-3,zero,4,1500.352473405629,2928.187697281247,1500.352473405629,4039.1953689471957,69220.61579951455,67801.03108637071,21.35530366172054,1440.940016805545,1462.2953204672656,18093.123541167468,13370.378366857592,0.0,13416.764378727508,43905.662403056456,43393.48786305931,-247.00701088657183,265.167529110581,0.0,43658.65539216989,43658.65539216989,0.0,0.0,0.0,43658.65539216989,1.0018652574217413e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.988365607365267e-13
