config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
42-no-value-refresh,4-2,6000.0,overnight,0.4106134483109187,0.36955210347982687,charge,0.2954397703153083,0.7463013900103331,2025-02-01,0,original,16690.939668166116,28,Optimal,0.4074250999983633,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,642.3539042343359,0.0,10462,0,
42-no-value-refresh,4-2,10573.470700718999,overnight,0.5250037344148192,0.4725033609733372,charge,0.3762053547241539,0.960664177389033,2025-02-02,0,original,59968.5562558124,29,Optimal,0.8746838999941247,False,False,1.5006662579253316e-11,2.4442670110147446e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14219,0,
42-no-value-refresh,4-2,10800.0,overnight,0.5135427580394485,0.4621884822355037,charge,0.368477411142677,0.9403796584259443,2025-02-03,0,original,55118.46674185601,30,Optimal,0.842471600000863,False,False,9.890754881780595e-12,3.2741809263825417e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13022,0,
42-no-value-refresh,4-2,10227.09053022252,overnight,0.5150629315291892,0.4635566383762703,charge,0.3718080325884164,0.9446441736231468,2025-02-04,0,original,55481.03564484772,30,Optimal,0.8288878000021214,False,False,6.153300091682468e-12,2.7284841053187847e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13538,0,
42-no-value-refresh,4-2,9687.08138379094,overnight,0.513146759588192,0.46183208362937284,charge,0.3714898655618171,0.9418264697423115,2025-02-05,0,original,56138.47356895362,30,Optimal,0.8326463000121294,False,False,1.1368683772161603e-13,2.1955770534987096e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13130,0,
42-no-value-refresh,4-2,10280.921076952589,overnight,0.5132404145548966,0.4619163730994069,charge,0.3683548504343974,0.9411807301019134,2025-02-06,0,original,56071.504152923924,30,Optimal,1.2010812999942573,False,False,1.659827830735594e-11,9.094947017729282e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,15484,0,
42-no-value-refresh,4-2,10347.659723702584,overnight,0.40171433957015995,0.36154290561314395,charge,0.2891946926006035,0.7355138888641688,2025-02-07,0,original,13890.261474401384,30,Optimal,0.4570347000117181,False,False,9.333689376944676e-11,1.0004574946265166e-10,0.0,0.0,-1.6114859446858534e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.6114859446858534e-12,11163,0,
42-no-value-refresh,4-2,10525.394403354025,overnight,0.3889608624307295,0.3500647761876566,charge,0.27972069834638913,0.7152684744493478,2025-02-08,0,original,11849.741697165055,30,Optimal,0.3499464999913471,False,False,1.3130829756846651e-11,1.3256062914024369e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11299,0,
42-no-value-refresh,4-2,10187.374350589273,overnight,0.5044435592875731,0.45399920335881583,charge,0.36535657851344683,0.9292684641839103,2025-02-09,0,original,52396.221467432646,30,Optimal,0.8741525999939768,False,False,3.1161562219494954e-10,3.4560798667371273e-10,0.0,0.0,-1.4911805124029366e-10,1199.9999999999993,10800.0,833.3333333333334,833.3333333333334,1.4911805124029366e-10,14063,0,
42-no-value-refresh,4-2,9844.546324352186,overnight,0.5085324195123457,0.45767917756111115,charge,0.3681863948496042,0.9376579900030535,2025-02-10,0,original,53627.84484790245,30,Optimal,0.9128360000031535,False,False,2.2737367544323206e-13,2.1227464230832993e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14245,0,
