config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
42-terminal-minimum,4-2,6000.0,minimum,0.2658957932837775,0.2954397703153083,discharge_sensitivity,0.2954397703153083,0.7463013900103331,2025-02-01,0,original,17348.968046942555,28,Optimal,0.3329552000068361,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,642.3539042343359,0.0,10360,0,
42-terminal-minimum,4-2,10172.818150451338,minimum,0.26873266705905036,0.29859185228783375,discharge_sensitivity,0.29859185228783375,0.7497511604132321,2025-02-01,6,fixed_current_value_refresh,20496.089519847657,28,Optimal,0.23533609999867622,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1199.9999999999995,10800.0,833.3333333333334,833.3333333333334,4.547473508864641e-13,9293,0,
42-terminal-minimum,4-2,6860.0,minimum,0.1682676750270556,0.18696408336339512,discharge_sensitivity,0.18696408336339512,0.6345082889957823,2025-02-01,12,fixed_current_value_refresh,33853.80305463924,28,Optimal,0.3482490000023972,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,-6.794564910705958e-14,1199.9999999999995,10800.0,833.3333333333334,833.3333333333334,4.547473508864641e-13,10152,0,
42-terminal-minimum,4-2,10281.760881680095,minimum,0.3073342323852449,0.34148248042804985,discharge_sensitivity,0.34148248042804985,0.9205009720506563,2025-02-01,18,fixed_current_value_refresh,46383.43064430724,28,Optimal,0.46720379999896977,False,False,1.1368683772161603e-13,1.3891110484109959e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11592,0,
42-terminal-minimum,4-2,2023.969218098141,minimum,0.3385848192517385,0.3762053547241539,discharge_sensitivity,0.3762053547241539,0.960664177389033,2025-02-02,0,original,65005.12723844171,29,Optimal,0.714325099994312,False,False,2.3434267859556712e-09,2.110785620364671e-09,0.0,0.0,-1.899707058328204e-09,1200.0,10800.0,833.3333333333334,833.3333333333334,1.899707058328204e-09,12686,0,
42-terminal-minimum,4-2,10800.0,minimum,0.3136228217438373,0.348469801937597,discharge_sensitivity,0.348469801937597,0.9268431648744557,2025-02-02,6,fixed_current_value_refresh,57712.8609061354,29,Optimal,0.25789809999696445,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,-2.9558577807620168e-12,1199.9999999999168,10800.000000002605,833.3333333333334,833.3333333333334,2.6047928258776665e-09,9845,0,
42-terminal-minimum,4-2,8010.0,minimum,0.30974784201167443,0.34416426890186047,discharge_sensitivity,0.34416426890186047,0.9191104520185863,2025-02-02,12,fixed_current_value_refresh,58859.38953217178,29,Optimal,0.3406137999991188,False,False,2.2737367544323206e-13,2.6005864128819667e-12,0.0,0.0,-1.1141310096718371e-11,1199.9999999999168,10800.0,833.3333333333334,833.3333333333334,8.321876521222293e-11,10420,0,
42-terminal-minimum,4-2,10800.0,minimum,0.35073152665790897,0.38970169628656554,discharge_sensitivity,0.38970169628656554,0.9622268289969538,2025-02-02,18,fixed_current_value_refresh,55335.40383589892,29,Optimal,0.43251620000228286,False,False,1.1368683772161603e-13,2.3305801732931286e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11280,0,
42-terminal-minimum,4-2,2292.664647165133,minimum,0.3316296700284093,0.368477411142677,discharge_sensitivity,0.368477411142677,0.9403796584259443,2025-02-03,0,original,60006.74288867987,30,Optimal,0.766108499999973,False,False,2.2737367544323206e-13,1.4495071809506044e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,12985,0,
42-terminal-minimum,4-2,10645.835724815955,minimum,0.3390050690946276,0.37667229899403065,discharge_sensitivity,0.37667229899403065,0.9519387384931284,2025-02-03,6,fixed_current_value_refresh,56220.02188969687,30,Optimal,0.2618982000130927,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.0231815394945443e-12,1199.9999999999989,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-12,10052,0,
