date,scenario_count,plan_energy_kwh,plan_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_initial_soc_kwh,dp_terminal_soc_kwh,dp_charge_kwh,dp_discharge_kwh,dp_unused_kwh,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_convexity_violation,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_unused_kwh,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-09-28,30,69351.78043438433,43844.06569495601,5.868333333333112,39.56136916666517,43883.62706412267,1200.0,1833.850753490634,21463.024519225233,16814.584182430874,1221.5792642566366,9.947598300641403e-13,1.1368683772161603e-13,1.8189894035458565e-12,5.868333333333226,39.56136916666594,43883.62706412267,1200.0,1833.850753490634,21463.024519225233,16814.584182430874,1221.579264256636,0.0,8.952838470577262e-13
2025-09-29,30,69290.7408323824,43705.53632200161,57.462757365021844,327.28781975685155,44032.82414175846,1833.850753490634,1493.237746334287,20022.117044444658,16524.466512440886,3090.6614577436617,1.0089706847793423e-12,1.1368683772161603e-13,2.9096725029376103e-12,57.46275736502116,327.28781975684836,44032.82414175846,1833.850753490634,1493.237746334287,20022.117044444658,16524.466512440886,3090.6614577436612,0.0,9.094947017729282e-13
2025-09-30,30,69352.87311285955,43882.301642637656,441.5868584499797,2892.919820021479,46775.22146265914,1493.237746334287,1542.6276508979033,20732.440625421637,16748.82599248427,388.67057170550777,1.0231815394945443e-12,7.105427357601002e-15,2.9096725029376103e-12,441.5868584499797,2935.8293286696917,46818.13097130735,1493.237746334287,1542.6276508979033,20732.440625421634,16748.825992484268,388.6705717055082,0.0,9.094947017729282e-13
2025-10-01,30,71093.5442793454,45124.13725310209,0.0,0.0,45124.13725310209,1542.6276508979033,3958.23465602988,18493.59635380942,12805.766741966849,15744.193134169484,9.592326932761353e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,45124.13725310209,1542.6276508979033,3958.23465602988,18493.596353809422,12805.766741966847,15744.193134169482,0.0,8.668621376273222e-13
2025-10-02,30,60146.91007425124,38401.97218167882,0.0,0.0,38401.97218167882,3958.23465602988,3113.89720115448,17589.6857014169,15007.549127535549,5833.990383703215,1.0018652574217413e-12,1.1368683772161603e-13,2.9096725029376103e-12,0.0,0.0,38401.97218167882,3958.23465602988,3113.89720115448,17589.6857014169,15007.549127535547,5833.990383703216,0.0,9.094947017729282e-13
2025-10-03,30,31362.685731566562,17605.925834772497,0.0,0.0,17605.925834772497,3113.89720115448,4417.008191916703,14277.548321041173,10392.014248357349,19659.99795888274,5.115907697472721e-13,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,17605.925834772497,3113.89720115448,4417.008191916703,14277.548321041171,10392.014248357349,19659.99795888274,0.0,5.684341886080801e-13
2025-10-04,30,26946.91877953233,14361.921992313066,218.3655961182968,804.4178904474637,15166.339882760529,4417.008191916703,1603.2684425038024,12437.900526959147,12607.065201308522,14238.466616666665,9.485745522397337e-13,1.4210854715202004e-14,1.8189894035458565e-12,218.3655961182968,804.4178904474637,15166.339882760529,4417.008191916703,1603.2684425038024,12437.90052695915,12607.065201308524,14238.466616666665,0.0,9.094947017729282e-13
2025-10-05,30,63179.700160733584,39373.00414196177,0.0,0.0,39373.00414196177,1603.2684425038024,2280.9001114847706,19117.37083321174,14875.201872818638,4201.57013367382,9.983125437429408e-13,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,39373.00414196177,1603.2684425038024,2280.9001114847706,19117.370833211742,14875.201872818641,4201.570133673818,0.0,9.094947017729282e-13
2025-10-06,30,61798.85526352156,38419.697791234714,0.401087255828088,2.451846394877102,38422.14963762959,2280.9001114847706,1469.5682639344716,19126.8959591996,16222.984389746945,1162.2355313247424,9.094947017729282e-13,1.1368683772161603e-13,1.8189894035458565e-12,0.401087255828088,2.451846394877102,38422.14963762959,2280.9001114847706,1469.5682639344716,19126.895959199595,16222.984389746947,1162.2355313247454,0.0,8.846257060213247e-13
2025-10-07,30,64500.25516324821,39887.011604923246,0.0,0.0,39887.011604923246,1469.5682639344716,2189.8491753465596,20977.923375237835,16343.865113671769,2094.6339016821394,1.0231815394945443e-12,1.1368683772161603e-13,2.9105606813573104e-12,0.0,0.0,39887.011604923246,1469.5682639344716,2189.8491753465596,20977.92337523784,16343.865113671773,2094.6339016821375,0.0,9.094947017729282e-13
2025-10-08,30,63883.261804576396,39703.09986922337,0.0,0.0,39703.09986922337,2189.8491753465596,2013.1163870089788,19318.08629803182,15806.7094109096,3893.3892507875194,9.947598300641403e-13,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,39703.09986922337,2189.8491753465596,2013.1163870089788,19318.086298031816,15806.7094109096,3893.389250787519,0.0,9.094947017729282e-13
2025-10-09,30,63544.29402130624,39462.52928020486,0.0,0.0,39462.52928020486,2013.1163870089788,1952.134907717364,19676.366789990443,15992.740431254711,4100.685979237184,1.0018652574217413e-12,7.105427357601002e-15,1.4557244298885053e-12,0.0,0.0,39462.52928020486,2013.1163870089788,1952.134907717364,19676.366789990447,15992.740431254715,4100.685979237183,0.0,9.094947017729282e-13
2025-10-10,30,31602.22804269027,16649.544224876736,0.0,0.0,16649.544224876736,1952.134907717364,2092.345588931096,15510.862816075794,12437.609267929038,19185.363577876844,7.958078640513122e-13,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,16649.544224876736,1952.134907717364,2092.345588931096,15510.862816075793,12437.609267929036,19185.363577876844,0.0,9.094947017729282e-13
2025-10-11,30,30922.90515741401,16169.2936352186,0.0,0.0,16169.2936352186,2092.345588931096,1640.3966896072975,15510.566950791996,12970.313239532938,14276.337862821616,9.805489753489383e-13,2.842170943040401e-14,2.9105606813573104e-12,0.0,0.0,16169.2936352186,2092.345588931096,1640.3966896072975,15510.566950792,12970.313239532938,14276.337862821616,0.0,8.810729923425242e-13
2025-10-12,30,64488.418045954415,40403.386670885186,0.0,0.0,40403.386670885186,1640.3966896072975,1584.7521641759186,19103.905147861777,15524.243242656283,2393.8001574155887,1.0089706847793423e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,40403.386670885186,1640.3966896072975,1584.7521641759186,19103.905147861777,15524.243242656283,2393.800157415589,0.0,9.094947017729282e-13
2025-10-13,30,65284.86152127116,40696.88677175247,0.0,0.0,40696.88677175247,1584.7521641759186,2037.911369420201,20043.455175889176,15827.35540775038,4041.3664531323584,9.876544027065393e-13,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,40696.88677175247,1584.7521641759186,2037.911369420201,20043.45517588918,15827.355407750378,4041.3664531323598,0.0,8.881784197001252e-13
2025-10-14,30,64669.79498208255,40484.50729954729,0.0,0.0,40484.50729954729,2037.911369420201,1859.2574259071584,20573.748108785345,16825.52451727787,147.74210724173244,9.485745522397337e-13,1.1368683772161603e-13,2.183142555622908e-12,0.0,0.0,40484.50729954729,2037.911369420201,1859.2574259071584,20573.748108785352,16825.52451727787,147.7421072417327,0.0,8.846257060213247e-13
2025-10-15,30,65950.5845771624,41303.04023540219,0.0,0.0,41303.04023540219,1859.2574259071584,2064.9769265251903,20090.427254002774,16088.098525186018,28.232198345657707,1.0231815394945443e-12,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,41303.04023540219,1859.2574259071584,2064.9769265251903,20090.427254002774,16088.098525186018,28.232198345657366,0.0,9.094947017729282e-13
2025-10-16,30,67366.65234440974,42053.51524605965,231.58167758188344,1466.5467010032166,43520.061947062866,2064.9769265251903,1753.368771428617,21078.056926890713,17353.67345036839,907.3775954693092,1.0231815394945443e-12,2.842170943040401e-14,2.9096725029376103e-12,231.58167758188335,1543.547207103082,43597.06245316273,2064.9769265251903,1753.368771428617,21078.056926890706,17353.67345036839,907.3775954693086,0.0,9.094947017729282e-13
2025-10-17,30,32510.677654657004,17196.510382117416,0.0,0.0,17196.510382117416,1753.368771428617,1874.8858720612839,15692.697058833322,12601.719227085592,13415.500506242608,7.958078640513122e-13,3.552713678800501e-15,2.183142555622908e-12,0.0,0.0,17196.510382117416,1753.368771428617,1874.8858720612839,15692.697058833324,12601.71922708559,13415.500506242603,0.0,9.094947017729282e-13
2025-10-18,30,31894.99696137043,16857.11890977245,0.0,0.0,16857.11890977245,1874.8858720612839,1845.3786960400182,15513.48460917289,12592.47899184918,12897.398077380052,8.841816168114747e-13,2.842170943040401e-14,2.9105606813573104e-12,0.0,0.0,16857.11890977245,1874.8858720612839,1845.3786960400182,15513.484609172887,12592.478991849177,12897.398077380056,0.0,8.526512829121202e-13
2025-10-19,30,68516.04160183718,42895.09752621928,0.0,0.0,42895.09752621928,1845.3786960400182,1511.292056291294,21097.609782739928,17389.741899793196,922.451185557117,9.663381206337363e-13,2.842170943040401e-14,2.183142555622908e-12,0.0,0.0,42895.09752621928,1845.3786960400182,1511.292056291294,21097.60978273993,17389.741899793193,922.4511855571159,0.0,9.094947017729282e-13
2025-10-20,30,69644.10666169462,43747.013250255695,172.33283837951697,838.7894135601322,44585.802663815826,1511.292056291294,1731.7806253210845,21763.467737913707,17429.969155583294,1042.1585510770728,9.983125437429408e-13,2.842170943040401e-14,2.9105606813573104e-12,168.28587085448765,819.4266974366294,44566.43994769233,1511.292056291294,1731.7806253210845,21768.46399411745,17434.016123108326,1037.1622948733282,0.0,8.979483823168266e-13
