date,shared_plan_energy_kwh,shared_plan_cost_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_saving_yuan,dp_saving_rate_percent
2025-05-13,58311.49941723877,36459.830110274044,0.0,0.0,36459.830110274044,0.0,0.0,36459.830110274044,0.0,0.0
2025-05-14,57957.81246044844,36116.58556440723,0.0,0.0,36116.58556440723,0.0,0.0,36116.58556440723,0.0,0.0
2025-05-15,57886.200938497524,35937.73124011273,0.0,0.0,35937.73124011273,0.0,0.0,35937.73124011273,0.0,0.0
2025-05-16,26726.979457456524,14309.584892988078,0.0,0.0,14309.584892988078,0.0,0.0,14309.584892988078,0.0,0.0
2025-05-17,26767.476805527986,14160.288963726214,109.97025009665367,712.6069957682062,14872.89595949442,109.97025009665367,712.6069957682062,14872.89595949442,0.0,0.0
2025-05-18,58999.93799293782,36569.22948740797,0.0,0.0,36569.22948740797,0.0,0.0,36569.22948740797,0.0,0.0
2025-05-19,58087.46477867794,35779.28682646488,0.0,0.0,35779.28682646488,0.0,0.0,35779.28682646488,0.0,0.0
2025-05-20,55346.474393495075,34452.28409904934,1385.8423475057173,9495.823080797927,43948.10717984727,1385.8423475057161,7777.722496813776,42230.00659586312,1718.1005839841528,3.909384713551442
2025-05-21,58870.76008861164,36270.07179748095,0.0,0.0,36270.07179748095,0.0,0.0,36270.07179748095,0.0,0.0
2025-05-22,57425.19884806277,35855.867723103496,0.0,0.0,35855.867723103496,0.0,0.0,35855.867723103496,0.0,0.0
2025-05-23,25746.033454416567,13902.613730686782,22.405462868790444,93.36356377424977,13995.977294461032,22.405462868790444,93.36356377424977,13995.977294461032,0.0,0.0
2025-05-24,25954.974229832696,13894.029382166958,0.0,0.0,13894.029382166958,0.0,0.0,13894.029382166958,0.0,0.0
2025-05-25,56150.770633624415,35026.23549658561,0.0,0.0,35026.23549658561,0.0,0.0,35026.23549658561,0.0,0.0
2025-05-26,54651.11346804815,34324.26318997501,2156.3035017513193,14719.155951666544,49043.419141641556,2156.3035017513193,14245.328880700557,48569.59207067557,473.8270709659846,0.9661379228016951
2025-05-27,58438.386403386445,35985.56512686354,0.0,0.0,35985.56512686354,0.0,0.0,35985.56512686354,0.0,0.0
2025-05-28,56320.00282370269,34887.7212202686,0.0,0.0,34887.7212202686,0.0,0.0,34887.7212202686,0.0,0.0
2025-05-29,56342.89334115077,34853.94659863367,805.7059472216514,5469.794536474913,40323.74113510858,805.7059472216504,4384.7636663521625,39238.710264985835,1085.0308701227477,2.6907991163003633
2025-05-30,26959.40418294246,14165.73438048557,0.0,0.0,14165.73438048557,0.0,0.0,14165.73438048557,0.0,0.0
2025-05-31,26875.070260723543,14134.88854847023,0.0,0.0,14134.88854847023,0.0,0.0,14134.88854847023,0.0,0.0
2025-06-01,59251.97570628361,36508.821058975926,13541.926671645893,79796.62221185499,116305.44327083092,13541.926671645897,74451.26113146779,110960.08219044372,5345.3610803872,4.595968107820971
2025-06-02,71302.13407056817,44290.97344375463,2027.2147451742753,13511.7848658862,57802.75830964083,2027.2147451742765,10454.990436155687,54745.96387991031,3056.794429730515,5.2883193105694355
2025-06-03,74665.58917708456,47170.752581729954,18.0647220792888,121.73297380410195,47292.485555534055,18.064722079288572,121.73297380410041,47292.485555534055,0.0,0.0
2025-06-04,75508.45827850037,47809.234732468685,0.0,0.0,47809.234732468685,0.0,0.0,47809.234732468685,0.0,0.0
2025-06-05,75845.68035113058,47579.50717079192,0.0,0.0,47579.50717079192,0.0,0.0,47579.50717079192,0.0,0.0
2025-06-06,27920.473809543935,14632.536717274963,6671.783852903587,37698.23306224854,52330.7697795235,7255.293241403589,32902.64270244364,47535.1794197186,4795.590359804897,9.163997357595461
2025-06-07,36476.52759330951,20831.701487820814,62.40050480989728,301.43696570175405,21133.138453522566,62.40050480989728,301.43696570175405,21133.138453522566,0.0,0.0
2025-06-08,84650.44450768176,53668.274326653496,0.0,0.0,53668.274326653496,0.0,0.0,53668.274326653496,0.0,0.0
2025-06-09,77966.11201599223,49136.83759947183,14.315087662555015,96.54810874010231,49233.385708211936,14.315087662554902,96.54810874010154,49233.38570821193,7.275957614183426e-12,1.4778503467759327e-14
2025-06-10,78047.95906409805,49381.62406959596,0.0,0.0,49381.62406959596,0.0,0.0,49381.62406959596,0.0,0.0
2025-06-11,77692.80192377076,49116.05768771282,2334.9237309967134,13356.62162854403,62472.67931625685,2334.9237309967134,12132.471493822077,61248.5291815349,1224.1501347219528,1.9594967722208776
2025-06-12,82750.34139789734,52838.82024034693,0.0,0.0,52838.82024034693,0.0,0.0,52838.82024034693,0.0,0.0
2025-06-13,34621.07328307038,20146.210085819643,0.0,0.0,20146.210085819643,0.0,0.0,20146.210085819643,0.0,0.0
2025-06-14,37019.63138228292,21639.090847005238,0.0,0.0,21639.090847005238,0.0,0.0,21639.090847005238,0.0,0.0
2025-06-15,81038.31364263291,51344.17767218916,0.0,0.0,51344.17767218916,0.0,0.0,51344.17767218916,0.0,0.0
2025-06-16,79615.54843673081,50466.11049222792,0.0,0.0,50466.11049222792,0.0,0.0,50466.11049222792,0.0,0.0
2025-06-17,79415.67374830713,50455.54867229859,0.0,0.0,50455.54867229859,0.0,0.0,50455.54867229859,0.0,0.0
2025-06-18,81685.43425381285,52045.155532841876,0.0,0.0,52045.155532841876,0.0,0.0,52045.155532841876,0.0,0.0
2025-06-19,79548.66348402522,50662.417579813715,0.0,0.0,50662.417579813715,0.0,0.0,50662.417579813715,0.0,0.0
2025-06-20,34545.633171780515,20296.682043248158,0.0,0.0,20296.682043248158,0.0,0.0,20296.682043248158,0.0,0.0
2025-06-21,32745.374250591783,19137.892017283746,82.17065243254956,331.14679874209554,19469.03881602584,82.17065243254956,331.14679874209554,19469.03881602584,0.0,0.0
2025-06-22,73003.18019025534,46352.75701682077,0.0,0.0,46352.75701682077,0.0,0.0,46352.75701682077,0.0,0.0
2025-06-23,73449.38045503708,46332.321762641084,0.0,0.0,46332.321762641084,0.0,0.0,46332.321762641084,0.0,0.0
2025-06-24,74035.98799000069,46925.81762528814,5489.995435865263,31778.5857882318,78704.40341351993,5489.995435865261,28520.00942685818,75445.82705214631,3258.57636137362,4.140271979768108
2025-06-25,80912.33576466075,51231.27561705011,0.0,0.0,51231.27561705011,0.0,0.0,51231.27561705011,0.0,0.0
2025-06-26,78287.86601132978,49673.80510769811,0.0,0.0,49673.80510769811,0.0,0.0,49673.80510769811,0.0,0.0
2025-06-27,33161.41136630828,18933.737484181,0.0,0.0,18933.737484181,0.0,0.0,18933.737484181,0.0,0.0
2025-06-28,31820.291895958704,18206.907545783924,0.0,0.0,18206.907545783924,0.0,0.0,18206.907545783924,0.0,0.0
2025-06-29,73851.92031448171,47035.86113278187,0.0,0.0,47035.86113278187,54.943750000000136,156.0951937500004,47191.95632653187,-156.09519374999945,-0.33186422017308015
2025-06-30,73904.14649621841,46679.06707281145,10.650796337160045,71.80234350696445,46750.86941631841,10.650796337159932,71.80234350696368,46750.86941631841,0.0,0.0
2025-07-01,75375.14603083863,47490.64385115769,5835.339516691283,33622.58083824954,81113.22468940723,5835.3395166912815,27261.880660005438,74752.52451116312,6360.7001782441075,7.8417547848702
2025-07-02,82152.24105786245,51759.55927077182,625.5764301121119,4010.5471156947983,55770.106386466614,875.2132614950755,4506.30644007758,56265.86571084939,-495.7593243827796,-0.8889337971624929
2025-07-03,80567.32723447698,51070.136767255135,3484.922718241625,23175.88094008044,74246.01770733557,3484.922718241627,19789.02181952357,70859.1585867787,3386.8591205568664,4.5616710837034455
2025-07-04,32145.699818426307,17989.021411611262,7775.809201071908,35414.166130915204,53403.187542526466,7775.809201071909,32922.67937328767,50911.70078489893,2491.4867576275356,4.665427050854397
2025-07-05,42983.170607659136,25366.367480062683,113.72817893453396,644.9502093954327,26011.317689458116,113.72817893453396,644.9502093954327,26011.317689458116,0.0,0.0
2025-07-06,83396.89129936766,54048.22333367111,1118.4312800594062,7649.105487372589,61697.328821043695,1118.4312800594053,6311.498486657516,60359.721820328625,1337.6070007150702,2.1680144445067775
2025-07-07,84127.41747916988,54510.49843892213,0.0,0.0,54510.49843892213,0.0,0.0,54510.49843892213,0.0,0.0
2025-07-08,79421.45368218949,51326.78596414888,0.0,0.0,51326.78596414888,0.0,0.0,51326.78596414888,0.0,0.0
2025-07-09,80905.87686214072,52570.045783410125,0.0,0.0,52570.045783410125,0.0,0.0,52570.045783410125,0.0,0.0
2025-07-10,78677.51159904743,50967.50103357552,0.0,0.0,50967.50103357552,0.0,0.0,50967.50103357552,0.0,0.0
2025-07-11,40143.39401214689,24184.056984994437,284.6272826700972,1130.3098507998802,25314.366835794317,284.6272826700972,1130.3098507998802,25314.366835794317,0.0,0.0
2025-07-12,43105.44435620883,25684.84264956005,0.0,0.0,25684.84264956005,0.0,0.0,25684.84264956005,0.0,0.0
2025-07-13,82137.92051906296,53083.48882824707,0.0,0.0,53083.48882824707,0.0,0.0,53083.48882824707,0.0,0.0
2025-07-14,77097.47389245147,50070.57340368757,0.0,0.0,50070.57340368757,0.0,0.0,50070.57340368757,0.0,0.0
2025-07-15,76377.28317295952,49644.40464893979,0.0,0.0,49644.40464893979,0.0,0.0,49644.40464893979,0.0,0.0
2025-07-16,76602.09967077966,49563.59928453203,0.0,0.0,49563.59928453203,0.0,0.0,49563.59928453203,0.0,0.0
2025-07-17,77121.2130719402,49804.65897119181,0.0,0.0,49804.65897119181,0.0,0.0,49804.65897119181,0.0,0.0
2025-07-18,42303.856918301615,25576.886883021558,0.0,0.0,25576.886883021558,0.0,0.0,25576.886883021558,0.0,0.0
2025-07-19,41191.223887882574,24811.919029176206,0.0,0.0,24811.919029176206,0.0,0.0,24811.919029176206,0.0,0.0
2025-07-20,80202.85845312904,51881.99951887301,0.0,0.0,51881.99951887301,0.0,0.0,51881.99951887301,0.0,0.0
2025-07-21,78135.75975640255,50536.020018254305,0.0,0.0,50536.020018254305,0.0,0.0,50536.020018254305,0.0,0.0
2025-07-22,78723.99735234835,50921.41208502358,0.0,0.0,50921.41208502358,0.0,0.0,50921.41208502358,0.0,0.0
2025-07-23,79184.32213788,51149.86571621945,0.0,0.0,51149.86571621945,0.0,0.0,51149.86571621945,0.0,0.0
2025-07-24,79727.55780017383,51713.46454986882,0.0,0.0,51713.46454986882,0.0,0.0,51713.46454986882,0.0,0.0
2025-07-25,40967.790897113824,25046.423944695467,0.0,0.0,25046.423944695467,0.0,0.0,25046.423944695467,0.0,0.0
2025-07-26,40231.5218515662,24424.62245502269,0.0,0.0,24424.62245502269,0.0,0.0,24424.62245502269,0.0,0.0
2025-07-27,79113.73414507529,50954.52059880548,187.1527368920539,926.0589414714794,51880.57954027696,187.1527368920539,926.0589414714794,51880.57954027696,0.0,0.0
2025-07-28,78371.72790979264,50780.895665106145,1672.297926504972,11110.243042561677,61891.13870766782,1672.2979265049717,8697.283905910468,59478.17957101661,2412.9591366512104,3.8987150455389243
2025-07-29,83162.79517178537,53501.611403288945,0.0,0.0,53501.611403288945,0.0,0.0,53501.611403288945,0.0,0.0
2025-07-30,81659.30697115333,52780.400115375814,0.0,0.0,52780.400115375814,0.0,0.0,52780.400115375814,0.0,0.0
2025-07-31,80172.16772160286,52039.022303957085,0.0,0.0,52039.022303957085,0.0,0.0,52039.022303957085,0.0,0.0
2025-08-01,39688.7723408265,24229.6760832534,0.0,0.0,24229.6760832534,0.0,0.0,24229.6760832534,0.0,0.0
2025-08-02,38549.78396323061,23198.16317356451,0.0,0.0,23198.16317356451,0.0,0.0,23198.16317356451,0.0,0.0
2025-08-03,72670.58130529571,46744.97545798366,84.5473394358633,211.2302475733795,46956.20570555704,84.54733943586318,211.23024757337873,46956.20570555704,0.0,0.0
2025-08-04,68741.63589292672,44492.301028766655,285.8516781117915,1926.3598331670387,46418.66086193369,375.1074304795438,1981.49192852628,46473.792957292935,-55.132095359243976,-0.11877140429196627
2025-08-05,68804.84219162891,44386.38359316322,129.48922160911988,706.5836365703083,45092.96722973353,69.18215196550844,277.00930119822874,44663.39289436145,429.57433537207544,0.9526415353940637
2025-08-06,68367.83107134377,43900.25160461926,3228.0293922204014,21592.29412809664,65492.5457327159,3199.080709496261,16111.735163051419,60011.98676767068,5480.558965045224,8.36821794561497
2025-08-07,70696.04212803376,45299.33906007762,21.905744299526987,147.6775751952612,45447.01663527288,21.905744299526873,147.67757519526043,45447.01663527288,0.0,0.0
2025-08-08,38849.57510589529,23057.376699443972,0.0,0.0,23057.376699443972,0.0,0.0,23057.376699443972,0.0,0.0
2025-08-09,37680.38292301105,22221.265548659318,419.4867977579516,1202.8977010688907,23424.163249728208,419.4867977579516,1202.8977010688907,23424.163249728208,0.0,0.0
