date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-02-26,9832.581685470655,9646.190380328617,9832.581685470655,9646.190380328617,43945.981037602076,677.9988369384074,678.3593615846644,0.0,722.7568954031326,3673.787971625188,48297.767846165676,48297.76784616567,722.756895403134,4945.90496680866,49569.88484134914,71362.07733796653,72040.4366995512,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-27,9646.190380328617,10005.872829697546,9646.190380328617,10005.872829697546,44511.62786908467,-1.9451558718794937,0.0,8.71680874693925,709.4167058877288,3428.354357413902,47938.03707062669,47938.03707062669,709.4167058877288,3428.3543574138175,47938.037070626604,72345.71060210752,72336.99379336057,3,9.947598300641403e-13,7.105427357601002e-15,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-28,10005.872829697546,10051.319831631223,10005.872829697546,10051.319831631223,17446.439419076723,0.0,0.0,0.0,0.0,6.146321607225502e-11,17446.439419076785,17446.43941907678,0.0,0.0,17446.439419076723,33823.84372878804,33823.84372878804,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.846257060213247e-13,1.8189894035458565e-12
2025-03-01,10051.319831631223,9597.635180404452,10051.319831631223,9597.635180404452,17419.27126393957,0.0,0.0,0.0,0.0,5.807704006599579e-11,17419.271263939627,17419.271263939623,0.0,0.0,17419.27126393957,33681.61829760055,33681.61829760055,3,9.610090501155355e-13,5.684341886080802e-14,0.0,8.846257060213247e-13,2.9105606813573104e-12
2025-03-02,9597.635180404452,9533.23327972607,9597.635180404452,9533.23327972607,47288.24045950611,-181.8999819337172,0.0,558.8943100900602,2241.9714615174944,11526.471490199136,58632.81196777153,58632.81196777153,1322.277182473012,8950.335250730364,56056.675728302755,76113.45976824628,75554.56545815621,3,9.97923965684322e-13,5.684341886080802e-14,0.0,8.981149157705204e-13,2.9105606813573104e-12
2025-03-03,9533.23327972607,9532.067519841114,9533.23327972607,9518.456337786154,47735.587498219465,134.27327596923737,127.24079806774591,28.646228047391787,75.22162278261855,340.3271482383509,48210.18792242705,48210.18792242705,0.0,0.0,47869.8607741887,76968.35003259097,77066.94460261133,3,9.841016890277388e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-04,9532.067519841114,9916.474362412644,9518.456337786154,9916.474362412644,47172.63102723821,633.6743028349322,786.3268745172765,682.8644866954223,0.0,5.4306727781394675e-11,47806.30533007319,47806.30533007319,0.0,0.0,47806.30533007314,75879.34899558136,75982.8113834032,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-05,9916.474362412644,9921.814436698145,9916.474362412644,9921.814436698145,46428.52730101688,-499.3179884287709,0.0,1780.9499349859345,0.0,7.45165006366122e-11,45929.20931258819,45929.20931258819,0.0,0.0,45929.209312588115,75046.16946012515,73265.21952513921,3,9.805489753489383e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-06,9921.814436698145,9878.241970640116,9921.814436698145,9878.241970640116,44398.33692011527,-186.20093718093688,151.84868436830664,1095.6915329140504,0.0,8.015834973562618e-11,44212.13598293441,44212.135982934415,0.0,0.0,44212.13598293433,72033.25784689808,71089.41499835234,3,1.0107470416187425e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-07,9878.241970640116,10180.094814224882,9878.241970640116,10180.094814224882,17031.231482607174,-31.965634734732095,0.0,78.30943205771834,0.0,4.5850629598609416e-11,16999.265847872488,16999.265847872484,0.0,0.0,16999.26584787244,32806.35848747416,32728.049055416435,3,9.85878045867139e-13,5.684341886080802e-14,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-03-08,10180.094814224882,9847.694530095177,10180.094814224882,9847.694530095177,16137.557349604307,235.0495883042857,216.57047991692033,0.0,71.08705962243401,296.10048156852844,16668.707419477123,16668.707419477123,71.08705962243411,320.11761533479995,16692.72455324339,31105.261841769832,31321.832321686757,3,9.414691248821327e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-09,9847.694530095177,9831.3673752264,9847.694530095177,9831.3673752264,43275.94321474979,-163.71293282648458,0.0,599.0773168735999,0.0,6.225573923046568e-11,43112.23028192337,43112.23028192337,0.0,0.0,43112.2302819233,70548.22614205797,69949.14882518438,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-10,9831.3673752264,9496.512951434157,9831.3673752264,9496.512951434157,42409.20375584969,1779.5140029505546,1821.5611641721432,0.0,831.4714767337184,4496.431367462056,48685.1491262623,48685.1491262623,831.47147673372,5608.910021924448,49797.627780724695,69088.49063133274,70910.0517955049,3,9.734435479913373e-13,5.684341886080802e-14,0.0,8.757439218243235e-13,1.8189894035458565e-12
2025-03-11,9496.512951434157,9980.702280168813,9496.512951434157,9913.178997595513,42565.85056229377,386.3328779360902,771.875002363626,873.426911971698,60.770954315971125,272.14148356508827,43224.32492379494,43224.32492379495,0.0,0.0,42952.183440229855,69606.15068132323,69504.59877171516,3,9.734435479913373e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9096725029376103e-12
2025-03-12,9980.702280168813,9554.629417685393,9913.178997595513,9554.629417685393,42591.76687054182,-424.185141823129,0.0,1595.5616735132755,0.0,4.74528261129592e-11,42167.58172871874,42167.58172871874,0.0,0.0,42167.58172871869,69518.38068805392,67922.81901454064,3,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-13,9554.629417685393,9807.554757050388,9554.629417685393,9807.554757050388,42284.761725827055,1880.2161818817667,1950.532530490676,0.0,692.8562887450366,3578.8898428388607,47743.86775054769,47743.86775054768,692.8562887450367,4493.801116207074,48658.7790239159,69253.50792471081,71204.04045520147,3,9.983125437429408e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-14,9807.554757050388,10129.027865127127,9807.554757050388,10129.027865127127,15998.936472147627,51.739849368713465,42.52239117997439,0.0,0.0,4.108258025437017e-11,16050.676321516383,16050.676321516381,0.0,0.0,16050.676321516341,31045.076983417446,31087.59937459742,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.881784197001252e-13,2.9105606813573104e-12
2025-03-15,10129.027865127127,9340.927538731903,10129.027865127127,9340.927538731903,15619.079852483093,197.1334265251526,158.7842871245196,0.0,277.48015554252805,1086.7920587300011,16903.005337738246,16903.00533773825,277.48015554252805,1086.792058729964,16903.00533773821,30409.083214016217,30567.86750114074,3,9.032774528350274e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-16,9340.927538731903,10194.513290456573,9340.927538731903,10194.513290456573,43520.87769916588,-338.1415226676108,87.43685589279153,1558.8439608618876,0.0,7.949726443801099e-11,43182.73617649835,43182.73617649834,0.0,0.0,43182.73617649827,71331.76158746866,69860.35448249956,3,9.734435479913373e-13,7.105427357601002e-15,0.0,8.841816168114747e-13,2.9105606813573104e-12
2025-03-17,10194.513290456573,10120.412890178257,10194.513290456573,10120.412890178257,41566.85871698835,-486.8369887451291,0.0,1983.0623782125524,0.0,9.01081711468521e-11,41080.02172824331,41080.021728243315,0.0,0.0,41080.02172824322,68185.70955186398,66202.64717365144,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,8.842926391139372e-13,2.9105606813573104e-12
2025-03-18,10120.412890178257,10129.4745147546,10120.412890178257,10129.4745147546,40858.11321095751,-144.27542216172236,0.0,386.80856544950495,85.73761360936044,422.4678473140361,41136.30563610983,41136.30563610983,85.73761360936044,422.46784731398503,41136.30563610978,66945.30166049866,66558.49309504917,3,9.734435479913373e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-19,10129.4745147546,10118.033391027937,10129.4745147546,10118.033391027937,39330.979919145335,608.9503105330664,586.5568802464609,0.0,0.0,7.578038261138453e-11,39939.93022967847,39939.93022967847,0.0,0.0,39939.9302296784,64303.38214173012,64889.93902197659,3,9.947598300641403e-13,1.1368683772161603e-13,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-03-20,10118.033391027937,9836.44345824004,10118.033391027937,9836.44345824004,39752.89425451991,-6.419452972714504,0.0,28.968650598892168,878.7746786144637,5100.610247204603,44847.0850487518,44847.085048751804,878.7746786144656,6012.062478929309,45758.5372804765,65007.34367702951,64978.375026430615,3,1.0089706847793423e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-21,9836.44345824004,10119.25890073597,9836.44345824004,10119.25890073597,15721.176498721,22.83982101031089,23.15709849032109,2.4540049381160998,29.602287635436966,113.13994334267089,15857.156263073983,15857.156263073983,29.602287635436966,113.13994334264008,15857.156263073952,30626.676648170986,30647.379741723187,3,9.601208716958354e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-22,10119.25890073597,9944.748612603542,10119.25890073597,9944.748612603542,15480.396583740716,0.0,0.0,0.0,0.0,4.4294495626928665e-11,15480.39658374076,15480.39658374076,0.0,0.0,15480.396583740716,30264.80638431654,30264.80638431654,3,8.526512829121202e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-23,9944.748612603542,9808.364661210524,9944.748612603542,9808.364661210524,40465.84178431027,-133.6029693367722,0.0,370.75270408703614,0.0,5.0832609010953436e-11,40332.23881497355,40332.23881497355,0.0,0.0,40332.2388149735,66284.08799860727,65913.33529452024,3,9.450218385609332e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-24,9808.364661210524,9939.174423098199,9808.364661210524,9939.174423098199,39452.46385322559,-304.92344361000795,0.0,1361.9133940663642,0.0,7.477149360779478e-11,39147.540409615656,39147.54040961566,0.0,0.0,39147.54040961558,64821.03536823547,63459.1219741691,3,9.725553695716371e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,2.9105606813573104e-12
2025-03-25,9939.174423098199,9828.259578846442,9939.174423098199,9828.259578846442,39802.452972931584,52.50997268568256,100.30834878988622,137.8046046812076,0.0,7.589266984298071e-11,39854.96294561734,39854.96294561734,0.0,0.0,39854.96294561727,65456.93167527834,65419.43541938702,3,1.0231815394945443e-12,1.4210854715202004e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-26,9828.259578846442,10127.835543967414,9828.259578846442,10127.835543967414,39391.580312868195,-421.33519261492,124.7608494890718,2339.2326033804,0.0,7.499780053932258e-11,38970.24512025335,38970.245120253356,0.0,0.0,38970.245120253276,64713.83821319662,62499.366459305296,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-27,10127.835543967414,9864.674370573863,10127.835543967414,9864.674370573863,38487.775914309794,-71.4959489759324,1.1368683772161603e-13,187.24710627805476,0.0,7.976138327592253e-11,38416.27996533394,38416.27996533394,0.0,0.0,38416.27996533386,63223.75617333766,63036.509067059604,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-28,9864.674370573863,10275.11779581051,9864.674370573863,10275.11779581051,15180.021312985287,0.0,0.0,0.0,0.0,2.919912134302649e-11,15180.021312985316,15180.021312985318,0.0,0.0,15180.021312985287,30039.01215981899,30039.01215981899,3,9.414691248821327e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-29,10275.11779581051,9525.951697397093,10275.11779581051,9525.951697397093,14600.171346685722,63.54004144075675,47.94843190338619,0.0,158.14656881962486,949.3390286343671,15613.050416760845,15613.050416760849,158.14656881962486,949.3390286343237,15613.050416760801,29075.19329423026,29123.141726133646,3,7.958078640513122e-13,3.552713678800501e-15,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-30,9525.951697397093,10154.013487682307,9525.951697397093,10154.013487682307,37417.34860676728,-264.5914087153608,0.0,1088.38850385583,0.0,6.99006761362142e-11,37152.75719805199,37152.757198051986,0.0,0.0,37152.75719805192,61804.95536569023,60716.56686183439,3,9.663381206337363e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-31,10154.013487682307,9838.521164408096,10154.013487682307,9838.521164408096,35836.79039507209,447.44595503294227,923.502182240405,923.1379626849296,1272.393418366781,6679.716912839533,42963.95326294456,42963.95326294456,1272.393418366777,8622.319782093655,44906.55613219868,58988.29356010801,58988.65777966348,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-01,9838.521164408096,9739.586707203927,9838.521164408096,9739.586707203927,37398.303825291165,836.9497497528571,899.8403161138879,0.0,737.1098937565458,4361.445757736913,42596.69933278093,42596.69933278093,737.1098937565456,5120.965403292463,43356.21897833649,62277.8216652916,63177.661981405494,3,9.805489753489383e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-02,9739.586707203927,9930.012609418003,9739.586707203927,9930.012609418003,38459.075479437466,582.9924862405655,657.5904595287768,0.0,1433.1879651322902,7114.0155994899405,46156.08356516797,46156.083565167966,1433.1879651322902,7109.907099489892,46151.97506516793,64377.233380084814,65034.823839613586,3,1.0107470416187425e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-03,9930.012609418003,9987.931536203621,9930.012609418003,9987.931536203621,39371.49188375268,-362.89721020684783,0.0,1320.5465422805,0.0,6.099176164120478e-11,39008.594673545886,39008.59467354589,0.0,0.0,39008.59467354583,65467.418500968444,64146.871958687945,3,9.450218385609332e-13,1.1368683772161603e-13,0.0,8.841816168114747e-13,2.183142555622908e-12
2025-04-04,9987.931536203621,10276.38937655717,9987.931536203621,10276.38937655717,14497.422537935297,0.0,0.0,0.0,0.0,4.0462227346438344e-11,14497.422537935337,14497.42253793534,0.0,0.0,14497.422537935297,29080.82702627875,29080.82702627875,3,7.958078640513122e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-05,10276.38937655717,9441.391744041235,10276.38937655717,9441.391744041235,14102.953330596258,0.0,0.0,0.0,733.3554876316348,3797.247867874951,17900.201198471208,17900.201198471204,117.8775096316339,615.1217423121501,14718.075072908408,28399.12704539573,28399.12704539573,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-04-06,9441.391744041235,10174.908983353547,9441.391744041235,10174.908983353547,37574.93823619809,-209.89988583122394,0.0,891.6394108834626,0.0,5.415846504597254e-11,37365.038350366915,37365.03835036692,0.0,0.0,37365.03835036686,62601.24509044118,61709.60567955772,3,1.0231815394945443e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-07,10174.908983353547,10105.645546788268,10174.908983353547,10145.624228386767,35835.526744665694,-150.5908240908712,21.663608285904274,777.9331845809526,0.0,9.243202356290504e-11,35684.93592057492,35684.93592057492,0.0,0.0,35684.935920574826,59559.92215794194,58803.65258164689,3,9.947598300641403e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-08,10105.645546788268,9639.28369516658,10145.624228386767,9639.28369516658,36323.06577001038,-3.500123031532251,0.0,15.693113909789531,293.74800189894785,1870.776063146644,38190.34171012549,38190.34171012549,293.74800189894773,1906.2556175715117,38225.82126455036,60616.296116471996,60600.60300256221,3,9.094947017729282e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-04-09,9639.28369516658,9720.96205173674,9639.28369516658,9720.96205173674,36711.03145598408,810.4518379801095,874.0596713675084,0.0,1159.7532949405927,6675.996210408255,44197.479504372444,44197.479504372444,1159.7532949405943,7974.4439382050805,45495.92723216927,60857.756996094824,61731.81666746234,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-10,9720.96205173674,10257.143235185888,9720.96205173674,10257.143235185888,37848.610345048946,-66.91696079936898,158.97188252036577,849.4627335754847,0.0,5.3864727539432166e-11,37781.69338424963,37781.69338424964,0.0,0.0,37781.69338424958,62761.66661490935,62071.17576385423,3,9.841016890277388e-13,5.684341886080802e-14,0.0,8.881784197001252e-13,2.183142555622908e-12
2025-04-11,10257.143235185888,10132.178355233851,10257.143235185888,10132.178355233851,14140.832477363936,0.0,0.0,0.0,0.0,3.736373888063582e-11,14140.832477363974,14140.832477363972,0.0,0.0,14140.832477363936,28384.166251037965,28384.166251037965,3,9.094947017729282e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-12,10132.178355233851,9941.48314734454,10132.178355233851,9941.48314734454,14172.404127780354,0.0,0.0,0.0,0.0,4.3158224549699753e-11,14172.404127780397,14172.404127780397,0.0,0.0,14172.404127780354,28499.520987840297,28499.520987840297,3,1.0103029524088925e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-13,9941.48314734454,10126.93815718938,9941.48314734454,10126.93815718938,35250.78353491861,158.06408287783498,145.4013026189101,0.0,0.0,6.769751892399255e-11,35408.84761779651,35408.84761779652,0.0,0.0,35408.84761779645,58549.6529621121,58695.05426473101,3,9.734435479913373e-13,5.684341886080802e-14,0.0,8.881784197001252e-13,2.183142555622908e-12
