date,dp_emergency_cost_yuan,ana_emergency_cost_yuan,dp_emergency_energy_kwh,ana_emergency_energy_kwh,dp_max_balance_residual_kwh,ana_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_soc_residual_kwh,dp_total_cost_yuan,ana_total_cost_yuan
2025-02-12,8.12400366978494e-11,0.0,0.0,0.0,9.841016890277388e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,50414.98096026887,50414.98096026879
2025-02-13,6.15681140514468e-11,0.0,0.0,0.0,9.094947017729282e-13,1.1368683772161603e-13,1.1368683772161603e-13,8.846257060213247e-13,49642.814513120655,49642.8145131206
2025-02-14,31.264820142013004,31.264820141947226,5.763631697289561,5.763631697289561,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,18650.332837270784,18650.33283727072
2025-02-15,116.19946928482204,52.81594590732492,28.341498628626937,13.605344128625688,9.237055564881302e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,18773.8362334485,18710.452710071
2025-02-16,60.255714339161756,60.25571433906734,13.244469576672259,13.244469576671577,9.85878045867139e-13,0.0,7.105427357601002e-15,9.094947017729282e-13,50018.21086864766,50018.21086864756
2025-02-17,6.255297702040253e-11,0.0,0.0,0.0,8.952838470577262e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,49801.97203192141,49801.972031921345
2025-02-18,9.106351850363126e-11,0.0,0.0,0.0,9.876544027065393e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,47738.377184140925,47738.37718414083
2025-02-19,2504.1992863932055,1868.0338352324623,513.0455050494043,384.70771322238824,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,50327.866493023306,49691.701041862565
2025-02-20,18.913247180462065,18.913247180387323,4.0378409864198375,4.037840986419155,9.841016890277388e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,48192.70120952758,48192.701209527506
2025-02-21,272.72143714405365,329.0192774664697,59.38307421178399,59.38307421178402,9.947598300641403e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,18036.505068671788,18092.802908994203
2025-02-22,7.029214221798696e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,8.952838470577262e-13,18093.271368980422,18093.271368980353
2025-02-23,6.289011833526813e-11,0.0,0.0,0.0,9.734435479913373e-13,0.0,1.4210854715202004e-14,8.775202786637237e-13,47761.442159675236,47761.44215967517
2025-02-24,4.879577697458614e-11,0.0,0.0,0.0,9.343636975245317e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,47036.39324831618,47036.393248316126
2025-02-25,30.288771466762054,30.28877146669918,6.916034128713022,6.916034128713136,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,46025.40876524669,46025.40876524663
2025-02-26,2023.6075892907927,2565.6474442209346,452.0766327512682,376.8654493961652,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,47282.45079844325,47824.490653373396
2025-02-27,3428.3543574138944,3669.1295972923654,709.4167058877288,759.0610852441304,9.805489753489383e-13,0.0,7.105427357601002e-15,9.094947017729282e-13,47894.75286803609,48135.528107914564
2025-02-28,6.027673404851441e-11,0.0,0.0,0.0,9.663381206337363e-13,0.0,5.684341886080802e-14,8.846257060213247e-13,17420.929804392672,17420.92980439261
2025-03-01,4.967299815916704e-11,0.0,0.0,0.0,9.610090501155355e-13,0.0,5.684341886080802e-14,8.846257060213247e-13,17442.609909959385,17442.609909959334
2025-03-02,9125.088620418945,6681.3842979097535,1854.7496638040404,982.657639387314,9.97923965684322e-13,0.0,5.684341886080802e-14,8.981149157705204e-13,56992.11220742709,54548.4078849179
2025-03-03,340.3271482383584,0.0,75.22162278261855,0.0,9.841016890277388e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,48230.65027783998,47890.323129601624
2025-03-04,5.3392104348848336e-11,0.0,0.0,0.0,9.352518759442319e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,47126.295508088246,47126.295508088195
2025-03-05,6.957260911821805e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,45897.575015826296,45897.57501582622
2025-03-06,7.604217389101109e-11,0.0,0.0,0.0,1.0107470416187425e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,44351.53095422111,44351.53095422104
2025-03-07,4.481458013017026e-11,0.0,0.0,0.0,9.85878045867139e-13,0.0,1.4210854715202004e-14,8.952838470577262e-13,16917.751813734765,16917.75181373472
2025-03-08,1091.491113652851,1100.7524908444127,287.6575395393544,287.6575395393545,9.414691248821327e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,17255.72136778415,17264.98274497571
2025-03-09,5.821847715026252e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,43101.15502030124,43101.15502030118
2025-03-10,4461.800584150955,4988.647660348852,901.883584482397,828.652292872423,9.734435479913373e-13,0.0,5.684341886080802e-14,8.757439218243235e-13,48884.343950660346,49411.19102685824
2025-03-11,272.14148356508633,0.0,60.770954315971125,0.0,9.734435479913373e-13,0.0,5.684341886080802e-14,8.739675649849232e-13,42915.46811615856,42643.326632593475
2025-03-12,4.1127361016801705e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,42123.24656761621,42123.24656761617
2025-03-13,2966.6079858733096,3857.478283536122,601.6402863552789,601.6402863552792,9.983125437429408e-13,0.0,7.105427357601002e-15,9.094947017729282e-13,47306.06595042135,48196.93624808417
2025-03-14,4.233626185734529e-11,0.0,0.0,0.0,9.663381206337363e-13,0.0,5.684341886080802e-14,8.881784197001252e-13,16050.676321516383,16050.676321516341
2025-03-15,1365.2777614310294,1365.277761430992,343.49243356755676,343.49243356755676,9.032774528350274e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,17132.20525228844,17132.2052522884
2025-03-16,8.139023999209628e-11,0.0,0.0,0.0,9.734435479913373e-13,0.0,7.105427357601002e-15,8.841816168114747e-13,43114.09258353862,43114.09258353854
2025-03-17,8.097193981981831e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,8.842926391139372e-13,41170.79799079847,41170.79799079839
2025-03-18,5.5333396031809205e-11,0.0,0.0,0.0,1.0089706847793423e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,40796.293116278626,40796.29311627857
2025-03-19,6.517266668351619e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,39901.55589289392,39901.555892893855
2025-03-20,2222.8533755109693,2961.8373675311414,437.299654176074,437.29965417607383,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,42844.70123875864,43583.68523077881
2025-03-21,168.46900347599959,168.469003475967,45.64202096876862,45.64202096876862,9.601208716958354e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,15888.521199834602,15888.521199834571
2025-03-22,4.3283592265908055e-11,0.0,0.0,0.0,8.526512829121202e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,15480.39658374076,15480.396583740716
2025-03-23,5.0832609010953436e-11,0.0,0.0,0.0,9.450218385609332e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,40332.23881497355,40332.2388149735
2025-03-24,7.477149360779478e-11,0.0,0.0,0.0,9.725553695716371e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,39147.540409615656,39147.54040961558
2025-03-25,7.93619400474288e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,39776.549944561135,39776.549944561055
2025-03-26,7.130685054923535e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,38770.251455137804,38770.25145513773
2025-03-27,7.432908444293674e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,38463.555207922036,38463.55520792196
2025-03-28,2.8775291482929786e-11,0.0,0.0,0.0,9.414691248821327e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,15167.351865980396,15167.351865980367
2025-03-29,48.637281096866225,48.637281096821,10.297133013754262,10.297133013754262,7.958078640513122e-13,0.0,3.552713678800501e-15,9.094947017729282e-13,14995.174488002402,14995.174488002356
2025-03-30,7.00939282172186e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,37107.565587264115,37107.56558726404
2025-03-31,3293.269397763728,3790.3826223797937,740.0217454914282,562.7254160547299,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,40593.632073744026,41090.74529836009
2025-04-01,2203.0778065607174,4108.413183703296,414.66559706223074,591.9619264989243,9.805489753489383e-13,0.0,1.4210854715202004e-14,9.094947017729282e-13,41009.69544737886,42915.03082452144
2025-04-02,7384.08039244039,7377.739892440341,1484.5461229367863,1484.5461229367863,1.0107470416187425e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,46312.67089129584,46306.33039129579
2025-04-03,6.34347242511879e-11,0.0,0.0,0.0,9.450218385609332e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,38943.60605752996,38943.6060575299
2025-04-04,4.0675575352366876e-11,0.0,0.0,0.0,7.958078640513122e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,14506.779477062622,14506.779477062582
2025-04-05,2187.515262275162,0.0,457.76023657992084,0.0,9.663381206337363e-13,0.0,5.684341886080802e-14,8.952838470577262e-13,16795.906342785896,14608.391080510735
2025-04-06,6.02964220774993e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,37093.049771522135,37093.04977152208
2025-04-07,9.121995775407399e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,35699.46855864493,35699.46855864483
2025-04-08,954.4894917728332,956.0210839842847,157.53318917142113,157.53318917142101,9.308109838457312e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,37545.754826135286,37547.28641834674
2025-04-09,1998.2135852863678,2915.3339208276466,447.42550099681057,421.12379195531855,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,40989.53200741536,41906.65234295664
2025-04-10,5.717749407274652e-11,0.0,0.0,0.0,9.841016890277388e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,37557.78501117097,37557.78501117091
2025-04-11,3.726427710848412e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,14173.307691967215,14173.307691967178
2025-04-12,4.309620837972261e-11,0.0,0.0,0.0,1.0103029524088925e-12,0.0,2.842170943040401e-14,9.094947017729282e-13,14180.99284294538,14180.992842945336
2025-04-13,6.652520867511669e-11,0.0,0.0,0.0,9.734435479913373e-13,0.0,5.684341886080802e-14,8.881784197001252e-13,35377.80907654356,35377.8090765435
2025-04-14,4.605760350884225e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,35313.7878965468,35313.78789654675
2025-04-15,562.9584790330869,817.9589337444008,129.18722433740902,129.18722433740948,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,35106.99898774301,35361.999442454326
2025-04-16,9.073295703654338e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,36735.14636047237,36735.14636047228
2025-04-17,8.021368053112709e-11,0.0,0.0,0.0,9.978684545330907e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,35287.80838468008,35287.80838468
2025-04-18,2.4181037838744147e-11,0.0,0.0,0.0,7.958078640513122e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,13532.38200247105,13532.382002471026
2025-04-19,3.5015235155810843e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,13186.813552885322,13186.813552885287
2025-04-20,6.714304134902704e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,34326.734443746194,34326.73444374613
2025-04-21,371.7272397545963,371.72723975453846,82.3197400849734,82.3197400849734,9.094947017729282e-13,0.0,5.684341886080802e-14,8.597567102697212e-13,34052.621382555546,34052.62138255549
2025-04-22,2392.218732185303,3909.1927586736756,607.9001165454929,588.878200620501,9.983125437429408e-13,0.0,1.1368683772161603e-13,8.970602038971265e-13,35932.33590311999,37449.30992960836
2025-04-23,9.184751470492359e-11,0.0,0.0,0.0,9.71667191151937e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,33306.91089970447,33306.91089970437
2025-04-24,6.760606952038728e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,33112.04770895728,33112.047708957216
2025-04-25,4.520221530412982e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,12735.221910429502,12735.221910429456
2025-04-26,3.7720854162426324e-11,0.0,0.0,0.0,8.526512829121202e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,12923.39451468421,12923.394514684172
2025-04-27,911.0455254899484,586.637422776927,189.56920376656805,92.65297914366268,9.094947017729282e-13,0.0,1.1368683772161603e-13,8.810729923425242e-13,33314.87084559669,32990.462742883676
2025-04-28,1556.1891664534874,2193.214726220106,309.6842219428454,341.3621372666597,9.094947017729282e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,40850.14290122781,41487.16846099443
2025-04-29,8.681327567927611e-11,0.0,0.0,0.0,9.841016890277388e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,34234.154086493814,34234.15408649373
2025-04-30,7.389664724577473e-11,0.0,0.0,0.0,9.663381206337363e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,33102.684520688286,33102.68452068821
2025-05-01,10707.368369827596,11160.359835702897,1754.4745957440473,1754.4745957440464,1.0125233984581428e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,44141.383128979825,44594.37459485513
2025-05-02,13381.905316133903,11427.090995805775,2583.9792765993343,1951.4084580993363,1.0231815394945443e-12,0.0,1.4210854715202004e-14,9.094947017729282e-13,27482.56351419817,25527.74919387004
2025-05-03,5.093095717475559,5.093095717433423,1.3119772584836227,1.3119772584836227,8.206768598029157e-13,0.0,1.1368683772161603e-13,8.810729923425242e-13,15661.071268593314,15661.071268593272
2025-05-04,7.230096921162499e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,36259.99312714857,36259.9931271485
2025-05-05,8.273777840628326e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,37760.10254544375,37760.10254544367
2025-05-06,7.204485547029904e-11,0.0,0.0,0.0,1.0125233984581428e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,36546.0725740783,36546.07257407823
2025-05-07,7.549069058754299e-11,0.0,0.0,0.0,9.725553695716371e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,36639.0389773965,36639.03897739643
2025-05-08,8.88298425927303e-11,0.0,0.0,0.0,9.974243653232406e-13,0.0,5.684341886080802e-14,8.979483823168266e-13,37891.400978512436,37891.40097851235
2025-05-09,30.482786744203295,30.482786744153355,7.975611393028089,7.975611393028089,8.464340339742193e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,14875.338541596135,14875.338541596084
2025-05-10,4.9285240388829977e-11,0.0,0.0,0.0,9.032774528350274e-13,0.0,1.1368683772161603e-13,8.131273432354647e-13,15316.992470166544,15316.992470166495
2025-05-11,62.58171287052134,62.58171287044571,9.283054642207958,9.283054642208072,9.725553695716371e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,38586.7660411999,38586.76604119982
2025-05-12,7.227976461798846e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,37097.48617486694,37097.48617486687
2025-05-13,5.914144973750978e-11,0.0,0.0,0.0,9.592326932761353e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,36739.248275293685,36739.24827529363
2025-05-14,6.903330662666463e-11,0.0,0.0,0.0,9.601208716958354e-13,0.0,1.1368683772161603e-13,8.641976023682219e-13,36299.80968147308,36299.809681473016
2025-05-15,6.3771878222596e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,35929.89689280536,35929.89689280529
2025-05-16,4.183397273038736e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,15055.093065497123,15055.093065497082
2025-05-17,665.1470226912992,665.1470226912571,103.77461185816719,103.77461185816719,9.094947017729282e-13,0.0,1.1368683772161603e-13,8.242295734817162e-13,15353.911155585314,15353.911155585272
2025-05-18,9.418553801633644e-11,0.0,0.0,0.0,9.947598300641403e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,36765.51659023389,36765.5165902338
2025-05-19,6.824873227673223e-11,0.0,0.0,0.0,9.2237328885858e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,35366.53578554369,35366.53578554362
2025-05-20,3228.8509431024286,5305.5678824335955,764.9772657194073,764.9772657194088,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,38711.02934559262,40787.74628492379
2025-05-21,7.199638379917773e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,35995.55474479418,35995.554744794106
2025-05-22,7.280658953501274e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,8.988365607365267e-13,35687.729562436565,35687.72956243649
2025-05-23,3.617107405956555e-11,0.0,0.0,0.0,8.526512829121202e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,14667.918171245661,14667.918171245625
2025-05-24,3.023933914381161e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,14639.553962622964,14639.553962622933
2025-05-25,7.269164575829378e-11,0.0,0.0,0.0,9.601208716958354e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,34475.425873024156,34475.42587302408
2025-05-26,355.66401477349166,0.0,73.59865995024177,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,37544.1113414737,37188.4473267002
2025-05-27,6.883705527815921e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,34964.34893446018,34964.34893446011
2025-05-28,8.05465830144847e-11,0.0,0.0,0.0,9.663381206337363e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,35071.572935439806,35071.572935439726
2025-05-29,1556.8274384088843,2186.198928393309,313.66831547964426,313.66831547964216,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,37099.04214772595,37728.41363771037
2025-05-30,4.8319456880108194e-11,0.0,0.0,0.0,7.958078640513122e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,15490.518089954054,15490.518089954005
2025-05-31,2.5938723169360855e-11,0.0,0.0,0.0,8.526512829121202e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,14765.228135640677,14765.228135640651
2025-06-01,32569.087272731478,38336.859709234704,6483.410847144635,6483.410847144636,7.958078640513122e-13,0.0,5.684341886080802e-14,8.313350008393172e-13,77232.32277699996,83000.0952135032
2025-06-02,5199.689511094495,6703.005209881129,1015.2020524369474,1015.2020524369416,9.592326932761353e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,51644.69471139745,53148.010410184084
2025-06-03,121.68839919070388,121.68839919064919,18.058105199090733,18.05810519909096,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,47345.55910061626,47345.55910061621
2025-06-04,5.3906449970497754e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,48709.933410903715,48709.933410903664
2025-06-05,8.143810410754515e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,47221.22603672601,47221.22603672593
2025-06-06,26766.682532289895,31499.266093921935,5780.700380702004,5305.190992202007,9.094947017729282e-13,5.684341886080802e-14,1.1368683772161603e-13,8.526512829121202e-13,43302.58811002009,48035.17167165213
2025-06-07,4.066158365567674e-11,0.0,0.0,0.0,7.958078640513122e-13,0.0,1.1368683772161603e-13,8.952838470577262e-13,21339.995446300378,21339.995446300338
2025-06-08,5.484732312766027e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,8.988365607365267e-13,51978.123318616876,51978.12331861682
2025-06-09,9.140277912322858e-11,0.0,0.0,0.0,9.343636975245317e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,49574.72897218427,49574.72897218417
2025-06-10,7.06123752247656e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,48905.32401491825,48905.32401491818
2025-06-11,7412.6067597863685,6801.756980963938,1526.2269938514987,1405.4907884678987,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,57857.935362847464,57247.08558402504
2025-06-12,6.678258768211265e-11,0.0,0.0,0.0,8.881784197001252e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,52351.31277432514,52351.31277432507
2025-06-13,4.217063453992864e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,20563.56617328124,20563.566173281197
2025-06-14,4.8866636681577094e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,21823.136388735355,21823.136388735307
2025-06-15,6.343088188032197e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,50170.563331093894,50170.56333109383
2025-06-16,5.71036017013582e-11,0.0,0.0,0.0,9.352518759442319e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,49849.92662680006,49849.9266268
2025-06-17,7.826486259077115e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,50169.92502215513,50169.92502215505
2025-06-18,6.290338394610017e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,51480.48930672292,51480.489306722855
2025-06-19,6.861713375272416e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,49673.51300346295,49673.51300346288
2025-06-20,4.577914403114392e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,20975.735706935444,20975.735706935397
2025-06-21,435.795880554998,490.9719988128602,120.61388716011355,120.61388716011365,9.841016890277388e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,20051.959107729905,20107.135225987768
2025-06-22,8.881993185383408e-11,0.0,0.0,0.0,9.876544027065393e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,45333.34745124138,45333.347451241294
2025-06-23,6.376718608702702e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,45955.79458341714,45955.794583417075
2025-06-24,13694.591106998425,12853.322122617297,2841.9027133329064,2663.1325883004697,9.601208716958354e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,63688.806208643655,62847.53722426252
2025-06-25,6.923618101062345e-11,0.0,0.0,0.0,9.947598300641403e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,50245.53968281829,50245.53968281822
2025-06-26,7.93132741705449e-11,0.0,0.0,0.0,9.467981954003335e-13,0.0,1.4210854715202004e-14,9.094947017729282e-13,48393.00432696942,48393.00432696934
2025-06-27,4.537126518933121e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,19629.139505545805,19629.13950554576
2025-06-28,3.9098768667145125e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,18813.824893089277,18813.824893089237
2025-06-29,8.443267662805454e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,5.684341886080802e-14,8.979483823168266e-13,46807.38976498908,46807.38976498899
2025-06-30,6.698508170366324e-11,0.0,0.0,0.0,9.592326932761353e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,46832.235017136896,46832.23501713683
2025-07-01,23310.6277626293,32070.061041268236,5547.065118676729,5547.065118676728,9.094947017729282e-13,0.0,2.842170943040401e-14,9.094947017729282e-13,71895.27913581705,80654.71241445598
2025-07-02,3206.1865999967167,2529.0657129709575,717.1749958057761,397.93143483438996,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,53643.164543155726,52966.043656129965
2025-07-03,5950.449166142835,6871.59586382696,1059.4922052762022,1059.4922052761995,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,60184.0345805123,61105.181278196425
2025-07-04,28988.388620378922,32625.184146091357,6938.406518614023,6938.4065186140215,9.947598300641403e-13,0.0,1.4210854715202004e-14,9.094947017729282e-13,48575.32950134765,52212.12502706009
2025-07-05,273.42818975591257,273.428189755864,71.28534949553371,71.28534949553371,7.958078640513122e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,25949.16980161539,25949.169801615342
2025-07-06,3274.0062011347623,4127.733043403879,718.3698877882937,596.4588972730297,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,58265.94960793836,59119.67645020748
2025-07-07,7.118781841786159e-11,0.0,0.0,0.0,9.601208716958354e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,53956.60614078038,53956.606140780306
