date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-02-28,10003.417327192446,9992.316807943314,10003.417327192446,9992.316807943314,17447.410693092614,-26.480888700001927,0.0,54.26201871854664,0.0,6.027673404851441e-11,17420.929804392672,17420.929804392672,0.0,0.0,17420.92980439261,33826.05368104263,33771.791662324074,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.846257060213247e-13,1.4557244298885053e-12
2025-03-01,9992.316807943314,9597.635180404464,9992.316807943314,9597.635180404464,17442.609909959334,0.0,0.0,0.0,0.0,4.967299815916704e-11,17442.609909959385,17442.60990995938,0.0,0.0,17442.609909959334,33734.72101891968,33734.72101891968,3,9.610090501155355e-13,5.684341886080802e-14,0.0,8.846257060213247e-13,2.9105606813573104e-12
2025-03-02,9597.635180404464,9560.341885695227,9597.635180404464,9533.23327972607,47288.2404595061,578.7831275020433,412.528941912462,647.783198978949,1854.7496638040404,9125.088620418945,56992.11220742709,56992.11220742709,982.657639387314,6681.3842979097535,54548.4078849179,76113.45976824626,75878.20551117978,3,9.97923965684322e-13,5.684341886080802e-14,0.0,8.981149157705204e-13,2.183142555622908e-12
2025-03-03,9560.341885695227,9547.47070601193,9533.23327972607,9533.859523956971,47724.169856981636,166.1532726199855,137.1873078214611,0.0,75.22162278261855,340.3271482383584,48230.65027783998,48230.65027783999,0.0,0.0,47890.323129601624,76940.34334355894,77077.5306513804,3,9.841016890277388e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.1822543772032077e-12
2025-03-04,9547.47070601193,9849.166194960599,9533.859523956971,9849.166194960599,47165.19076294049,-38.89525485229089,0.0,61.08984135986458,0.0,5.3392104348848336e-11,47126.295508088246,47126.29550808825,0.0,0.0,47126.295508088195,75862.23434428044,75801.14450292058,3,9.352518759442319e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-05,9849.166194960599,9861.112202061946,9849.166194960599,9861.112202061946,46458.54361304606,-560.9685972198362,0.0,1954.794283994545,0.0,6.957260911821805e-11,45897.575015826296,45897.57501582629,0.0,0.0,45897.57501582622,75117.90662235935,73163.11233836482,3,9.983125437429408e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-06,9861.112202061946,9991.825029532694,9861.112202061946,9991.825029532694,44426.27469652939,-74.74374230835141,96.59247149645051,949.7087566520271,0.0,7.604217389101109e-11,44351.53095422111,44351.53095422112,0.0,0.0,44351.53095422104,72097.11776881,71244.00148365443,3,1.0107470416187425e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-07,9991.825029532694,10097.591431601113,9991.825029532694,10097.591431601113,16986.365038514017,-68.61322477929676,0.0,152.56247641910963,0.0,4.481458013017026e-11,16917.751813734765,16917.751813734765,0.0,0.0,16917.75181373472,32704.133734470837,32551.571258051725,3,9.85878045867139e-13,1.4210854715202004e-14,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-03-08,10097.591431601113,9833.927762462921,10097.591431601113,9833.927762462921,16170.035631207982,-5.805377076684415,0.0,12.390090869030871,287.6575395393544,1091.491113652851,17255.72136778415,17255.72136778415,287.6575395393545,1100.7524908444127,17264.98274497571,31179.514886131226,31167.124795262196,3,9.414691248821327e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-09,9833.927762462921,9763.92381243606,9833.927762462921,9763.92381243606,43282.6124488472,-181.4574285460188,0.0,507.1852108386461,0.0,5.821847715026252e-11,43101.15502030124,43101.15502030123,0.0,0.0,43101.15502030118,70563.52255053826,70056.33733969962,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
