date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-10-14,8759.943718446204,8637.15132407682,8759.943718446204,8637.15132407682,40439.369652200694,0.0,0.0,0.0,0.0,7.534111934326403e-11,40439.36965220077,40439.36965220077,0.0,0.0,40439.369652200694,64814.783690192126,64814.783690192126,1,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-10-15,8637.15132407682,8960.617152299576,8637.15132407682,8960.617152299576,41459.493378615814,0.0,0.0,0.0,0.0,8.017718174102574e-11,41459.493378615894,41459.493378615894,0.0,0.0,41459.493378615814,66385.3465177704,66385.3465177704,1,1.0231815394945443e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-10-16,8960.617152299576,8458.371230124323,8960.617152299576,8458.371230124323,41544.992454551706,0.0,0.0,0.0,219.47151913447442,1356.8073006427067,42901.79975519441,42901.79975519441,219.47151913447425,1432.6055944376967,42977.5980489894,66616.6860848307,66616.6860848307,1,9.485745522397337e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-10-17,8458.371230124323,8378.779724622118,8458.371230124323,8378.779724622118,16933.222394660686,0.0,0.0,0.0,0.0,4.4494491757696156e-11,16933.22239466073,16933.222394660734,0.0,0.0,16933.222394660686,32284.805616149788,32284.805616149788,1,9.663381206337363e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-10-18,8378.779724622118,8417.035483556194,8378.779724622118,8417.035483556194,17055.802683739286,0.0,0.0,0.0,0.0,4.4956449701816225e-11,17055.80268373933,17055.802683739334,0.0,0.0,17055.802683739286,32336.737181674303,32336.737181674303,1,1.0043077480759166e-12,2.842170943040401e-14,0.0,9.039435866498025e-13,1.4557244298885053e-12
2025-10-19,8417.035483556194,8338.428452621734,8417.035483556194,8338.428452621734,42851.30330872912,0.0,0.0,0.0,0.0,5.87689204523123e-11,42851.30330872918,42851.303308729184,0.0,0.0,42851.30330872912,68678.95371195996,68678.95371195996,1,9.663381206337363e-13,2.842170943040401e-14,0.0,8.881784197001252e-13,2.183142555622908e-12
2025-10-20,8338.428452621734,8529.126293379446,8338.428452621734,8529.126293379446,43889.21525627935,0.0,0.0,0.0,0.0,6.970341515089018e-11,43889.21525627942,43889.215256279414,0.0,0.0,43889.21525627935,70068.57307369504,70068.57307369504,1,9.663381206337363e-13,5.684341886080802e-14,0.0,8.668621376273222e-13,2.183142555622908e-12
2025-10-21,8529.126293379446,8607.181660053584,8529.126293379446,8419.106752210851,44071.150447001695,0.0,0.0,0.0,169.26741705845745,796.1026024704535,44867.25304947215,44867.25304947215,0.0,0.0,44071.150447001695,70459.02493811905,70459.02493811905,1,9.947598300641403e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,1.4557244298885053e-12
2025-10-22,8607.181660053584,8591.978863352824,8419.106752210851,8591.978863352824,44624.26680409852,0.0,0.0,0.0,0.0,7.041629868087539e-11,44624.266804098595,44624.26680409859,0.0,0.0,44624.26680409852,71309.55102823065,71309.55102823065,1,9.237055564881302e-13,1.1368683772161603e-13,0.0,8.881784197001252e-13,2.183142555622908e-12
2025-10-23,8591.978863352824,8986.984692369933,8591.978863352824,8986.984692369933,45904.960226847914,0.0,0.0,0.0,0.0,7.374725985442864e-11,45904.96022684799,45904.960226847994,0.0,0.0,45904.960226847914,73214.90442994767,73214.90442994767,1,9.485745522397337e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-10-24,8986.984692369933,7945.359897581867,8986.984692369933,7945.359897581867,16737.891749123202,0.0,0.0,0.0,250.68112858907165,1390.8057013736116,18128.697450496813,18128.697450496813,250.68112858907165,1390.805701373555,18128.69745049676,31873.181169050367,31873.181169050367,1,8.08242361927114e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,1.6369128275073308e-12
2025-10-25,7945.359897581867,8155.922360941592,7945.359897581867,8155.922360941592,17617.381764085338,0.0,0.0,0.0,0.0,4.3942551541942266e-11,17617.38176408538,17617.38176408538,0.0,0.0,17617.381764085338,33349.4680627895,33349.4680627895,1,9.876544027065393e-13,2.842170943040401e-14,0.0,8.881784197001252e-13,2.9105606813573104e-12
2025-10-26,8155.922360941592,8674.286428294525,8155.922360941592,8674.286428294525,44602.51114162312,0.0,0.0,0.0,0.0,6.593169062096837e-11,44602.51114162319,44602.511141623196,0.0,0.0,44602.51114162312,71313.60727306537,71313.60727306537,1,9.592326932761353e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-10-27,8674.286428294525,8263.39174605056,8674.286428294525,8263.39174605056,43501.597956507394,0.0,0.0,0.0,0.0,6.41095005970982e-11,43501.59795650746,43501.59795650747,0.0,0.0,43501.597956507394,69533.02612977196,69533.02612977196,1,9.379164112033322e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-10-28,8263.39174605056,8274.930180316338,8263.39174605056,8274.930180316338,43660.99070505733,0.0,0.0,0.0,395.64765236264174,2406.282091697889,46067.27279675522,46067.27279675522,395.64765236264014,2645.8777742730044,46306.86847933033,69613.56893999103,69613.56893999103,1,1.0125233984581428e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-10-29,8274.930180316338,8214.098722038,8274.930180316338,8214.098722038,45046.499849796426,0.0,0.0,0.0,1350.1744359057368,7412.463013191191,52458.96286298762,52458.96286298762,1350.1744359057393,9107.426592651735,54153.92644244816,71994.53063455607,71994.53063455607,1,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-10-30,8214.098722038,8905.205389547276,8214.098722038,8905.205389547276,45676.85193490708,0.0,0.0,0.0,0.0,7.520850917042132e-11,45676.85193490715,45676.85193490716,0.0,0.0,45676.85193490708,72964.10221961048,72964.10221961048,1,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.4557244298885053e-12
2025-10-31,8905.205389547276,8527.523798565227,8905.205389547276,8527.523798565227,17720.712043531705,0.0,0.0,0.0,0.0,4.860871793965771e-11,17720.712043531752,17720.712043531752,0.0,0.0,17720.712043531705,33141.47736648652,33141.47736648652,1,9.094947017729282e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-11-01,8527.523798565227,8563.642970857192,8527.523798565227,8563.642970857192,17940.097742782807,0.0,0.0,0.0,0.0,5.2967304431383866e-11,17940.097742782862,17940.097742782862,0.0,0.0,17940.097742782807,33561.63260781643,33561.63260781643,1,9.78994663114463e-13,2.842170943040401e-14,0.0,8.881784197001252e-13,1.4557244298885053e-12
2025-11-02,8563.642970857192,8671.525567663251,8563.642970857192,8671.525567663251,46735.567227885054,0.0,0.0,0.0,0.0,7.29331728344107e-11,46735.56722788513,46735.56722788513,0.0,0.0,46735.567227885054,74528.16089102102,74528.16089102102,1,9.71667191151937e-13,7.105427357601002e-15,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-11-03,8671.525567663251,10343.907493113653,8671.525567663251,10343.907493113653,48514.331680319185,0.0,0.0,0.0,0.0,5.10625539629217e-11,48514.331680319236,48514.331680319236,0.0,0.0,48514.331680319185,77601.74832272955,77601.74832272955,1,9.237055564881302e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-11-04,10343.907493113653,9981.566202682236,10343.907493113653,9981.566202682236,46866.002528670215,0.0,0.0,0.0,11.039758260147664,51.4385793059364,46917.44110797615,46917.44110797615,11.0397582601463,51.43857930588436,46917.4411079761,74668.42799453635,74668.42799453635,1,1.0231815394945443e-12,1.4210854715202004e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-11-05,9981.566202682236,10455.036460137722,9981.566202682236,10455.036460137722,47766.28384680216,0.0,0.0,0.0,0.0,7.404286589407505e-11,47766.28384680223,47766.28384680223,0.0,0.0,47766.28384680216,75920.82379106653,75920.82379106653,1,9.841016890277388e-13,1.1368683772161603e-13,0.0,8.881784197001252e-13,2.183142555622908e-12
2025-11-06,10455.036460137722,10001.454630730608,10455.036460137722,10001.454630730608,47131.25201109879,0.0,0.0,0.0,321.5681549714925,1559.1925051645292,48690.44451626332,48690.44451626332,321.5681549714925,1559.1925051644505,48690.44451626324,74979.79709767882,74979.79709767882,1,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.4557244298885053e-12
2025-11-07,10001.454630730608,10128.132332663858,10001.454630730608,10128.132332663858,18267.248039347996,0.0,0.0,0.0,111.68454117766858,607.6839805296504,18874.932019877648,18874.932019877648,111.68454117766858,607.6839805296017,18874.932019877597,34585.446984517104,34585.446984517104,1,9.472422846101836e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-11-08,10128.132332663858,10181.909723148856,10128.132332663858,10181.909723148856,18490.181946485794,0.0,0.0,0.0,0.0,4.559241197077402e-11,18490.18194648584,18490.181946485838,0.0,0.0,18490.181946485794,34949.20928776567,34949.20928776567,1,9.663381206337363e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.1822543772032077e-12
2025-11-09,10181.909723148856,9760.938549608523,10181.909723148856,9760.938549608523,48029.06160220429,0.0,0.0,0.0,64.95806433024408,388.51290416515,48417.57450636944,48417.57450636944,64.95806433024427,413.0569483751766,48442.118550579464,76033.77088383606,76033.77088383606,1,9.983125437429408e-13,2.842170943040401e-14,0.0,8.979483823168266e-13,2.183142555622908e-12
