date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-05-16,10340.0,10376.154947613251,10582.12515490481,10376.154947613251,15055.093065497082,0.0,0.0,0.0,0.0,4.183397273038736e-11,15055.093065497123,15055.093065497123,0.0,0.0,15055.093065497082,28515.384813569326,28515.384813569326,4,9.094947017729282e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-05-17,10376.154947613251,9594.15702706592,10376.154947613251,9594.15702706592,14688.764132894015,0.0,0.0,0.0,103.77461185816719,665.1470226912999,15353.911155585316,15353.911155585316,103.77461185816719,665.1470226912571,15353.911155585272,28116.81228936524,28116.81228936524,4,9.094947017729282e-13,1.1368683772161603e-13,0.0,8.242295734817162e-13,2.183142555622908e-12
2025-05-18,9594.15702706592,10411.698913294718,9594.15702706592,10411.698913294718,36768.92718592084,-3.4105956870440703,0.0,5.437378536538972,0.0,9.418553801633644e-11,36765.51659023389,36765.51659023389,0.0,0.0,36765.5165902338,59201.96412144374,59196.52674290721,4,9.947598300641403e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-19,10411.698913294718,10425.202287252638,10411.698913294718,10425.202287252638,35608.71566152684,-210.32265376099176,0.0,934.6110707033638,0.0,6.670151125875989e-11,35398.39300776591,35398.39300776592,0.0,0.0,35398.393007765844,57736.05460615609,56801.44353545273,4,9.2237328885858e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-20,10425.202287252638,9512.034514138306,10425.202287252638,9512.034514138306,34474.56906995239,1007.609332537802,502.9827064819726,0.0,764.9772657194073,3228.8509431024286,38711.02934559262,38711.029345592615,764.9772657194088,5305.5678824335955,40787.74628492379,55535.332925443196,56038.315631925165,4,1.0089706847793423e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-21,9512.034514138306,9708.853182910152,9512.034514138306,9708.853182910152,35610.79907314108,384.75567165302556,193.83350378269768,0.0,0.0,7.199638379917773e-11,35995.55474479418,35995.55474479418,0.0,0.0,35995.554744794106,57581.03599829291,57774.86950207561,4,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-22,9708.853182910152,10620.0,9708.853182910152,10800.0,35687.72956243649,0.0,0.0,0.0,0.0,7.280658953501274e-11,35687.729562436565,35687.72956243656,0.0,0.0,35687.72956243649,57103.59695422344,57103.59695422344,4,9.983125437429408e-13,1.1368683772161603e-13,0.0,8.988365607365267e-13,2.9105606813573104e-12
2025-05-23,10620.0,10260.0,10800.0,10711.31371567265,14610.734446529845,110.65655609885373,84.39850448506934,0.0,0.0,3.638293658708713e-11,14721.391002628734,14721.391002628734,0.0,0.0,14721.391002628698,27851.27473347862,27935.673237963692,4,8.526512829121202e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,2.183142555622908e-12
2025-05-24,10260.0,10050.537547423563,10711.31371567265,10050.537547423563,14639.553962622933,0.0,0.0,0.0,0.0,3.023933914381161e-11,14639.553962622964,14639.553962622964,0.0,0.0,14639.553962622933,27910.883647818144,27910.883647818144,4,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-25,10050.537547423563,9950.51698956221,10050.537547423563,9950.51698956221,34556.146778525785,-80.72090550170242,0.0,390.43974325416394,0.0,7.269164575829378e-11,34475.425873024156,34475.425873024156,0.0,0.0,34475.42587302408,55347.493066023555,54957.05332276939,4,9.601208716958354e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-26,9950.51698956221,9510.933154055198,9950.51698956221,9429.156865221597,34165.53005744766,3022.9172692525485,3083.5990405825432,0.0,73.59865995024177,355.66401477349166,37544.1113414737,37544.1113414737,0.0,0.0,37188.4473267002,54479.101691266405,57562.70073184896,4,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-27,9510.933154055198,9896.939373283063,9429.156865221597,9896.939373283063,35062.70781461852,-98.35888015841161,0.0,441.35768836412,0.0,6.883705527815921e-11,34964.34893446018,34964.34893446018,0.0,0.0,34964.34893446011,56748.51397139226,56307.15628302814,4,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-28,9896.939373283063,9968.977928046364,9896.939373283063,9968.977928046364,34860.79682795721,210.776107482516,248.21246034553604,0.0,0.0,8.05465830144847e-11,35071.572935439806,35071.5729354398,0.0,0.0,35071.572935439726,56376.866538899776,56625.078999245314,4,9.663381206337363e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-29,9968.977928046364,9499.903706230005,9968.977928046364,9499.903706230005,34901.41421233037,667.2905149286008,363.7366904864335,0.0,280.4576514997277,1419.3256679011356,36988.03039516011,36988.03039516011,280.4576514997258,1954.5213364694125,37523.22606372838,56609.44327534162,56973.17996582806,4,1.0089706847793423e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-30,9499.903706230005,10200.0,9499.903706230005,10376.524474397096,14997.571266135492,492.9468238185128,264.0244363131747,0.0,0.0,4.8319456880108194e-11,15490.518089954054,15490.518089954054,0.0,0.0,15490.518089954005,28857.404677092294,29121.42911340547,4,7.958078640513122e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-05-31,10200.0,9878.308208772345,10376.524474397096,9878.308208772345,14772.727508138962,-7.499372498309705,0.0,17.061477643748617,0.0,2.5938723169360855e-11,14765.228135640677,14765.228135640678,0.0,0.0,14765.228135640651,28257.448986782903,28240.387509139153,4,8.526512829121202e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-06-01,9878.308208772345,7927.948643270393,9878.308208772345,7927.948643270393,37698.013172901316,7882.136355728785,5481.059649354629,0.0,5697.4846089319535,28775.692699168998,74355.84222779909,74355.84222779909,5697.484608931955,34536.48733483768,80116.63686346778,61233.3647795019,66714.42442885652,4,7.958078640513122e-13,5.684341886080802e-14,0.0,8.313350008393172e-13,2.9105606813573104e-12
2025-06-02,7927.948643270393,8734.70327637166,7927.948643270393,8734.70327637166,45918.065493638314,515.2600270197854,398.5751737943091,1011.3253308652804,1015.2020524369474,5199.689511094495,51633.0150317526,51633.0150317526,1015.2020524369416,6703.005209881129,53136.33073053923,74145.36948188319,73532.61932481221,4,9.592326932761353e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-06-03,8734.70327637166,9567.19648854476,8734.70327637166,9567.19648854476,47181.04933876408,42.82136266147513,50.24212444148202,0.0,18.058105199090733,121.68839919070388,47345.55910061626,47345.559100616265,18.05810519909096,121.68839919064919,47345.55910061621,75037.05364682508,75087.29577126655,4,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-06-04,9567.19648854476,9791.430493662729,9567.19648854476,9791.430493662729,49258.55502006537,-590.3591201628815,0.0,1596.1661923165957,0.0,5.3405609712342545e-11,48668.19589990254,48668.195899902545,0.0,0.0,48668.19589990249,77680.88090689233,76084.71471457573,4,9.663381206337363e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-06-05,9791.430493662729,9512.918013979179,9791.430493662729,9512.918013979179,47510.2890540438,-289.0630173178752,0.0,431.7533926031954,0.0,8.143810410754515e-11,47221.22603672601,47221.22603672601,0.0,0.0,47221.22603672593,75630.52685943598,75198.77346683279,4,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-06-06,9512.918013979179,8441.525388953323,9512.918013979179,8441.525388953323,15579.180362123272,1225.9547508636965,750.8997438584273,57.69265658155847,5641.885997368671,26230.918040464894,43036.05315345187,43036.05315345186,5080.260605984393,30602.814326138956,47407.94943912592,29856.22270512187,30549.42979239874,4,9.094947017729282e-13,1.1368683772161603e-13,5.684341886080802e-14,8.526512829121202e-13,2.9105606813573104e-12
