date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-03-02,18,rolling,10100.638764837899,39165.4621812244,30,Optimal,0.5635971000010613,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12022,0,
2025-03-03,0,original,9559.3901955698,43674.82635772063,30,Optimal,0.8528157999971882,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,13644,0,
2025-03-03,6,rolling,9892.472139783367,43193.491859332185,30,Optimal,0.467150299999048,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11465,0,
2025-03-03,18,rolling,10618.811054307133,38058.57357576358,30,Optimal,0.4154472999944119,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11706,0,
2025-03-04,0,original,9550.842676103053,43136.443307907415,30,Optimal,0.7624498999939533,False,False,1.1368683772161603e-13,1.7053025658242404e-12,0.0,0.0,0.0,13172,0,
2025-03-04,6,rolling,9454.772342871694,43921.090237579454,30,Optimal,0.4215973000100348,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11447,0,
2025-03-04,18,rolling,10781.32994847714,39040.62177000902,30,Optimal,0.547714200001792,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11975,0,
2025-03-05,0,original,9849.166194960599,42428.584690223615,30,Optimal,0.7672398999857251,False,False,1.1368683772161603e-13,2.1600499167107046e-12,0.0,0.0,0.0,13005,0,
2025-03-05,6,rolling,9772.30142631627,42211.93285565279,30,Optimal,0.4077034000074491,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11048,0,
2025-03-05,18,rolling,10788.826729755454,37894.57346014105,30,Optimal,0.42965999999432825,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11928,0,
2025-03-06,0,original,9861.112202061946,40358.728925592266,30,Optimal,0.7405393999943044,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,12795,0,
2025-03-06,6,rolling,9776.292585539282,38097.63620576849,30,Optimal,0.4714094999944791,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,12024,0,
2025-03-06,18,rolling,10585.450976456556,18303.221506933416,30,Optimal,0.30909979999705683,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,10694,0,
2025-03-07,0,original,9991.825029532692,12348.850870583185,30,Optimal,0.27214219998859335,False,False,1.1368683772161603e-13,1.6342482922482304e-12,0.0,0.0,0.0,10158,0,
2025-03-07,6,rolling,5927.761521565852,14073.517527970112,30,Optimal,0.2918841000064276,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9869,0,
2025-03-07,18,rolling,10122.794222508766,10679.138968055106,30,Optimal,0.27100930000597145,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,10435,0,
2025-03-08,0,original,10097.591431601115,11512.587949768464,30,Optimal,0.254815200009034,False,False,1.1368683772161603e-13,3.446132268436486e-12,0.0,0.0,0.0,10111,0,
2025-03-08,6,rolling,4576.956795308147,16505.4166070571,30,Optimal,0.2820919999940088,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9878,0,
2025-03-08,18,rolling,9976.113074147375,27148.770259732973,30,Optimal,0.44015009999566246,False,False,1.1368683772161603e-13,2.9558577807620168e-12,0.0,0.0,5.684341886080802e-14,11415,0,
2025-03-09,0,original,9833.927762462921,39207.5463872015,30,Optimal,0.5284556999977212,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,12490,0,
2025-03-09,6,rolling,9793.37708261679,38602.609370331505,30,Optimal,0.4583202999929199,False,False,1.1368683772161603e-13,2.3021584638627246e-12,0.0,0.0,1.1368683772161603e-13,11050,0,
2025-03-09,18,rolling,10754.688148912688,36629.2080521835,30,Optimal,0.40838999999687076,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,11971,0,
2025-03-10,0,original,9763.92381243606,38305.29531015991,30,Optimal,0.658841799988295,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12908,0,
2025-03-10,6,rolling,9551.81664810954,38786.93038750625,30,Optimal,0.38146360000246204,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11441,0,
2025-03-10,18,rolling,9037.68806888436,38603.81871004873,30,Optimal,0.5176099999953294,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11629,0,
2025-03-11,0,original,9556.311410259033,38486.38723735491,30,Optimal,0.6114487000013469,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12504,0,
2025-03-11,6,rolling,9867.509991372412,39758.30367296287,30,Optimal,0.42914659999951255,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11557,0,
2025-03-11,18,rolling,10623.375295790185,34300.09732503985,30,Optimal,0.5495087999879615,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11749,0,
2025-03-12,0,original,10100.979994477499,38622.75925292085,30,Optimal,0.6033956000028411,False,False,4.4863668335892726e-11,3.2718716624913213e-11,0.0,0.0,0.0,12555,0,
2025-03-12,6,rolling,9597.714803075603,38183.827697762,30,Optimal,0.38488589999906253,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,4.888534022029489e-12,10972,0,
2025-03-12,18,rolling,10667.047745698586,35382.94019078697,30,Optimal,0.4454906999890227,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,5.684341886080802e-14,11354,0,
2025-03-13,0,original,9526.562946547541,38302.964692771864,30,Optimal,0.5701333999895724,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,12296,0,
2025-03-13,6,rolling,9793.349359054528,35703.822193813736,30,Optimal,0.47250819999317173,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11457,0,
2025-03-13,18,rolling,9094.238535450528,20174.334055515286,30,Optimal,0.2859353999956511,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10827,0,
2025-03-14,0,original,9807.554757050388,11347.594956367631,30,Optimal,0.2723637000017334,False,False,1.1368683772161603e-13,1.7266188478970435e-12,0.0,0.0,0.0,10128,0,
2025-03-14,6,rolling,4416.120421047284,13577.992543404991,30,Optimal,0.29321170000184793,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.1368683772161603e-13,9735,0,
2025-03-14,18,rolling,9939.655085878085,10044.0670924517,30,Optimal,0.2961219999997411,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,10291,0,
2025-03-15,0,original,10129.027865127127,11011.283736845924,30,Optimal,0.2535829999978887,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,9954,0,
2025-03-15,6,rolling,4266.712730763511,16195.942357009513,30,Optimal,0.36330630000156816,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,7.815970093361102e-14,9910,0,
2025-03-15,18,rolling,10113.70617370889,25588.19982250584,30,Optimal,0.4498673000052804,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,5.684341886080802e-14,12398,0,
2025-03-16,0,original,9340.927538731903,39315.06141398857,30,Optimal,0.5906385999987833,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,13787,0,
2025-03-16,6,rolling,9791.228761519502,39347.68187026558,30,Optimal,0.4975558000005549,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11966,0,
2025-03-16,18,rolling,10714.404730521543,33684.006496295195,30,Optimal,0.4642920000042068,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12113,0,
2025-03-17,0,original,10147.392546896017,37487.13031172213,30,Optimal,0.5421534000051906,False,False,4.490630090003833e-11,5.354650056688115e-11,0.0,0.0,1.4145228198635272e-12,12561,0,
2025-03-17,6,rolling,9984.617995084798,37019.21283826548,30,Optimal,0.40683870000066236,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,7.389644451905042e-12,10979,0,
2025-03-17,18,rolling,10751.081793681495,32795.74883032829,30,Optimal,0.49231389998749364,False,False,1.1368683772161603e-13,1.2647660696529783e-12,0.0,0.0,0.0,12316,0,
2025-03-18,0,original,9998.38231399509,36777.59343652261,30,Optimal,0.620314400002826,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12520,0,
2025-03-18,6,rolling,9956.617405876043,36376.55937683676,30,Optimal,0.43508070000098087,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11565,0,
2025-03-18,18,rolling,10800.0,30899.126672531747,30,Optimal,0.5439372999971965,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11723,0,
2025-03-19,0,original,9941.291434733574,35203.612265559874,30,Optimal,0.5068961999932071,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11773,0,
2025-03-19,6,rolling,9695.795366774933,36276.98936853398,30,Optimal,0.445518099993933,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11736,0,
2025-03-19,18,rolling,10752.299071164123,30807.496001238662,30,Optimal,0.5289355000131764,False,False,1.1368683772161603e-13,2.0339285811132868e-12,0.0,0.0,0.0,11772,0,
2025-03-20,0,original,9982.130550684036,35648.228076123516,30,Optimal,0.5397977999964496,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12236,0,
2025-03-20,6,rolling,9571.2445319828,32967.61942337413,30,Optimal,0.4623868000053335,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11478,0,
2025-03-20,18,rolling,9885.21364880115,18038.57744875,30,Optimal,0.27935480000451207,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.1368683772161603e-13,10487,0,
2025-03-21,0,original,9836.443458240039,11106.230894796783,30,Optimal,0.23493910000252072,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,9872,0,
2025-03-21,6,rolling,4009.239254479146,13361.41455994359,30,Optimal,0.2676979000098072,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.1368683772161603e-13,9651,0,
2025-03-21,18,rolling,10253.543418177778,9749.658397994914,30,Optimal,0.2458819999883417,False,False,1.1368683772161603e-13,9.379164112033322e-13,0.0,0.0,0.0,10021,0,
2025-03-22,0,original,10119.25890073597,10808.5002781291,30,Optimal,0.23501370000303723,False,False,2.2737367544323206e-13,1.7923440509548527e-12,0.0,0.0,0.0,9990,0,
2025-03-22,6,rolling,4399.761143117665,15660.436611413783,30,Optimal,0.2599950000003446,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9650,0,
2025-03-22,18,rolling,10120.476056913487,24187.107473825436,30,Optimal,0.44806080000125803,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11355,0,
2025-03-23,0,original,9944.748612603542,36266.80620384625,30,Optimal,0.564795199999935,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,12223,0,
2025-03-23,6,rolling,9613.181548893264,36190.62341524064,30,Optimal,0.39204310000059195,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10782,0,
2025-03-23,18,rolling,10657.582836138474,31453.855531859877,30,Optimal,0.4806529000052251,False,False,1.1368683772161603e-13,2.8421709430404007e-12,0.0,0.0,0.0,11649,0,
2025-03-24,0,original,9808.364661210524,35186.366390198076,30,Optimal,0.673380400010501,False,False,1.1368683772161603e-13,2.071232074740692e-12,0.0,0.0,0.0,13223,0,
2025-03-24,6,rolling,9933.59375925187,35020.32828984261,30,Optimal,0.41339529999822844,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10797,0,
2025-03-24,18,rolling,10541.300526959893,31201.4241549275,30,Optimal,0.4479166999954032,False,False,1.1368683772161603e-13,1.4210854715202004e-12,0.0,0.0,0.0,11418,0,
2025-03-25,0,original,9939.174423098199,35633.15988395229,30,Optimal,0.6755335000052582,False,False,1.1368683772161603e-13,1.6626700016786344e-12,0.0,0.0,0.0,12313,0,
2025-03-25,6,rolling,9685.462335857626,35102.13286642567,30,Optimal,0.3923006999975769,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11032,0,
2025-03-25,18,rolling,10548.35960878327,29565.990220342483,30,Optimal,0.45413700000790413,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11364,0,
2025-03-26,0,original,9659.623853525773,35209.46235324459,30,Optimal,0.5551222000067355,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12441,0,
2025-03-26,6,rolling,9740.48175743171,35487.01774392116,30,Optimal,0.39447529999597464,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10949,0,
2025-03-26,18,rolling,10749.869369337981,30350.224533924335,30,Optimal; tiebreak=Optimal,1.4438021000096342,True,False,1.1368683772161603e-13,3.225864020350855e-12,0.0,0.0,1.1368683772161603e-13,11480,0,
