date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-07-26,0,original,10798.387631197256,22027.581846634355,30,Optimal,0.29129639999882784,False,False,1.1368683772161603e-13,2.3501200985265314e-12,0.0,0.0,0.0,10470,0,
2025-07-26,6,rolling,2965.529699272311,27565.222067390827,30,Optimal,0.34997239999938756,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10517,0,
2025-07-26,12,rolling,4570.238675,32450.00251837864,30,Optimal,0.38231919999816455,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11584,0,
2025-07-26,18,rolling,10768.232519063673,36083.5782577945,30,Optimal,0.43833900000026915,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11431,0,
2025-07-27,0,original,10207.250213604178,48821.24811984869,30,Optimal,0.6505413999984739,False,False,1.1368683772161603e-13,2.1378454562182014e-12,0.0,0.0,0.0,12645,0,
2025-07-27,6,rolling,9683.436046274353,48514.83384446117,30,Optimal,0.5059576000057859,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,12204,0,
2025-07-27,12,rolling,7076.415605849032,50177.109346646546,30,Optimal,0.4380349999992177,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11862,0,
2025-07-27,18,rolling,10800.0,45575.44174169174,30,Optimal,0.3548624999966705,False,False,1.3500311979441904e-13,3.637978807091713e-12,0.0,0.0,0.0,11404,0,
2025-07-28,0,original,10365.238271187107,49008.699894100464,30,Optimal,0.6004284999944502,False,False,2.546585164964199e-11,1.8189894035458565e-11,0.0,0.0,0.0,12860,0,
2025-07-28,6,rolling,10048.331481481482,48783.75978815491,30,Optimal,0.48938620000262745,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,11912,0,
2025-07-28,12,rolling,6077.147632555211,51091.035906731355,30,Optimal; tiebreak=Optimal,1.208037600008538,True,False,1.1368683772161603e-13,3.254285729781259e-12,0.0,0.0,1.1368683772161603e-13,11160,0,
2025-07-28,18,rolling,9089.563217104707,49530.61975941693,30,Optimal,0.3767465999990236,False,False,1.7053025658242404e-12,1.0231815394945443e-12,0.0,0.0,1.7053025658242404e-12,11566,0,
2025-07-29,0,original,8922.076532616302,50736.29075288748,30,Optimal,0.7730284000135725,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,13966,0,
2025-07-29,6,rolling,9719.526498958505,50485.1659358462,30,Optimal,0.5145170000032522,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11833,0,
2025-07-29,12,rolling,6716.386907981855,51557.842487988426,30,Optimal,0.4044498000002932,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,12340,0,
2025-07-29,18,rolling,10778.973518185909,46337.793385983794,30,Optimal,0.40718619999825023,False,False,1.2505552149377763e-12,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,11737,0,
2025-07-30,0,original,10097.341608863455,49370.81082886555,30,Optimal,0.6690885999996681,False,False,2.2509993868879974e-11,2.2247093056648737e-11,0.0,0.0,1.637090463191271e-12,13400,0,
2025-07-30,6,rolling,9587.416042788105,50585.155198906665,30,Optimal,0.5673714999866206,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11677,0,
2025-07-30,12,rolling,7722.802132604624,50619.294085759604,30,Optimal,0.36949270000332035,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12067,0,
2025-07-30,18,rolling,10418.03390239771,48412.67786461789,30,Optimal,0.4493616999970982,False,False,1.7351453607261647e-11,5.4569682106375694e-12,0.0,0.0,5.145883719137601e-13,11639,0,
2025-07-31,0,original,10086.648384531307,49431.286799520596,30,Optimal,0.6459421000035945,False,False,8.276401786133647e-11,7.407834762274135e-11,0.0,0.0,0.0,13370,0,
2025-07-31,6,rolling,9736.631012275002,46937.0038833685,30,Optimal,0.4822807000018656,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.0174971976084635e-11,11310,0,
2025-07-31,12,rolling,8394.928276500148,40674.56946714832,30,Optimal,0.329178400003002,False,False,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,9.777068044058979e-12,10897,0,
2025-07-31,18,rolling,10506.829964310153,29297.707511958863,30,Optimal,0.28888130000268575,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1.0174971976084635e-11,10220,0,
2025-08-01,0,original,10141.734777220727,21835.867247817776,30,Optimal,0.2806235000025481,False,False,1.1368683772161603e-13,4.092726157978177e-12,0.0,0.0,0.0,10411,0,
2025-08-01,6,rolling,2762.397613984645,24468.252146408606,30,Optimal,0.3780527000053553,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10682,0,
