date,dp_emergency_cost_yuan,ana_emergency_cost_yuan,dp_emergency_energy_kwh,ana_emergency_energy_kwh,dp_max_balance_residual_kwh,ana_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_soc_residual_kwh,dp_total_cost_yuan,ana_total_cost_yuan
2025-07-16,8.673528062441705e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,49822.682839740126,49822.68283974004
2025-07-17,7.97348089776051e-11,0.0,0.0,0.0,9.876544027065393e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,49838.8863583149,49838.88635831482
2025-07-18,4.093783623204672e-11,0.0,0.0,0.0,9.237055564881302e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,26566.199227829486,26566.199227829446
2025-07-19,4.982822021659672e-11,0.0,0.0,0.0,9.343636975245317e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,25599.613269489462,25599.61326948941
2025-07-20,7.455752674967452e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,51261.10679117999,51261.10679117992
2025-07-21,7.723849515528514e-11,0.0,0.0,0.0,9.947598300641403e-13,0.0,5.684341886080802e-14,9.094947017729282e-13,50605.809414182564,50605.809414182484
2025-07-22,8.814942020762828e-11,0.0,0.0,0.0,1.0089706847793423e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,50962.92515820702,50962.925158206934
2025-07-23,6.691146177406626e-11,0.0,0.0,0.0,1.0107470416187425e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,51673.322521004025,51673.32252100396
2025-07-24,9.273886161786927e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,52048.826831934864,52048.82683193477
2025-07-25,3.617812316392133e-11,0.0,0.0,0.0,8.473222123939195e-13,0.0,1.1368683772161603e-13,8.100187187665142e-13,25979.523649046307,25979.52364904627
2025-07-26,3.9664101336711614e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,8.846257060213247e-13,24936.443613377345,24936.443613377305
2025-07-27,5.870880542824253e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,50824.41999717594,50824.41999717588
2025-07-28,3799.6303799962325,4245.965347815045,819.3165730420021,646.198882243358,9.876544027065393e-13,1.1368683772161603e-13,1.1368683772161603e-13,8.881784197001252e-13,55756.808378392634,56203.143346211444
2025-07-29,5.6140905257962005e-11,0.0,0.0,0.0,9.983125437429408e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,52739.504528308666,52739.50452830861
2025-07-30,6.41242777505574e-11,0.0,0.0,0.0,9.726663918740996e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,51843.192216249685,51843.19221624962
2025-07-31,6.8819062226666e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,51278.62676159184,51278.626761591775
2025-08-01,5.032273315240532e-11,0.0,0.0,0.0,9.841016890277388e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,25237.387962857574,25237.387962857523
2025-08-02,4.8234474192554446e-11,0.0,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,24016.74091823651,24016.740918236464
2025-08-03,100.16035965093774,100.16035965088915,23.763883817019607,23.76388381701972,1.0125233984581428e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,45665.20867602477,45665.20867602472
2025-08-04,956.0682883380833,0.0,197.83803194383228,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,46213.14249153866,45257.07420320057
2025-08-05,7.749801422818338e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,45215.04616630661,45215.04616630653
2025-08-06,5607.634220341337,8888.367854320033,1339.5316324697383,1339.5316324697394,9.237055564881302e-13,0.0,1.1368683772161603e-13,9.094947017729282e-13,52265.49979990972,55546.23343388841
2025-08-07,147.67757519532933,147.6775751952612,21.905744299526873,21.905744299526987,9.983125437429408e-13,0.0,1.1368683772161603e-13,8.970602038971265e-13,45638.48454330009,45638.484543300016
2025-08-08,5.4708089836097425e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,23379.049109137264,23379.04910913721
2025-08-09,3.695572037276662e-11,0.0,0.0,0.0,1.0231815394945443e-12,0.0,5.684341886080802e-14,9.094947017729282e-13,22843.132842554838,22843.1328425548
2025-08-10,3177.6621610120746,4211.24962847212,621.7022427549882,621.7022427549889,1.0231815394945443e-12,0.0,1.1368683772161603e-13,9.094947017729282e-13,47520.36490190118,48553.95236936123
