date,scenario_count,plan_energy_kwh,plan_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_initial_soc_kwh,dp_terminal_soc_kwh,dp_charge_kwh,dp_discharge_kwh,dp_unused_kwh,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_convexity_violation,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_unused_kwh,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-02-25,30,75012.96300082633,46399.305399864425,6.097362571322378,26.703399381106358,46426.00879924553,9685.753948630283,9892.170123064076,20320.873303229528,16274.132818625501,5150.996645460302,9.974243653232406e-13,1.1368683772161603e-13,1.4557244298885053e-12,6.097362571322492,26.703399381106856,46426.00879924553,9685.753948630283,9892.170123064076,20320.87330322952,16274.132818625498,5150.996645460299,0.0,9.094947017729282e-13
2025-02-26,30,71596.78192026523,44255.624559233096,992.4436290231224,5236.39015150571,49492.014710738804,9892.170123064076,9642.618300582233,20881.64219774345,17138.726820405853,31.46213861743388,9.85433956657289e-13,1.1368683772161603e-13,1.8189894035458565e-12,992.4436290231234,6787.46629747521,51043.09085670831,9892.170123064076,9642.618300582233,20881.642197743444,17138.726820405853,31.462138617434107,0.0,9.094947017729282e-13
2025-02-27,30,72893.55615775619,44879.927997953826,651.7295914765867,3148.571852519779,48028.49985047361,9642.618300582233,10093.679577226527,23193.71106890652,18380.95081683442,1775.941297160687,9.094947017729282e-13,7.105427357601002e-15,2.183142555622908e-12,651.7295914765867,3148.571852519779,48028.49985047361,9642.618300582233,10093.679577226527,23193.711068906523,18380.950816834425,1775.9412971606841,0.0,9.094947017729282e-13
2025-02-28,30,33825.646077030826,17474.88840545335,0.0,0.0,17474.88840545335,10093.679577226527,10104.443269977273,20211.352027367015,16361.507818691609,6683.208318355424,1.0231815394945443e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,17474.88840545335,10093.679577226527,10104.443269977273,20211.352027367015,16361.507818691613,6683.208318355428,0.0,8.952838470577262e-13
2025-03-01,30,33478.95304903689,17305.032676722596,0.0,0.0,17305.032676722596,10104.443269977273,9523.744089800171,18523.809899793283,15526.91528099195,6823.292496902227,9.610090501155355e-13,5.684341886080802e-14,2.9105606813573104e-12,0.0,0.0,17305.032676722596,10104.443269977273,9523.744089800171,18523.809899793283,15526.915280991954,6823.292496902226,0.0,8.846257060213247e-13
2025-03-02,30,75954.43546179368,47148.73090193253,2701.987411820857,13842.936839907095,60991.66774183963,9523.744089800171,9533.23327972607,19021.057902460707,15398.516630059865,2675.574534547031,9.094947017729282e-13,5.684341886080802e-14,2.9105606813573104e-12,1746.8000295309762,11821.551899522205,58970.28280145474,9523.744089800171,9533.23327972607,20200.30158430006,16353.704012349743,1496.3308527076729,0.0,8.668621376273222e-13
2025-03-03,30,77072.01045154787,47730.09187299176,51.18229203964874,234.4176562384081,47964.50952923017,9533.23327972607,9505.76871496098,23723.87371954285,19241.055821118294,623.2282118296314,1.0231815394945443e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,47730.09187299176,9533.23327972607,9566.917264414435,23855.00456713268,19292.238113157942,492.09736423980667,0.0,9.094947017729282e-13
2025-03-04,30,77912.36767989906,48468.85014212467,0.0,0.0,48468.85014212467,9505.76871496098,9957.929404726106,21051.650941138323,16644.89264153343,4306.151446960822,9.237055564881302e-13,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,48468.85014212467,9566.917264414435,9957.929404726106,20983.708108412262,16644.892641533428,4374.094279686884,0.0,9.094947017729282e-13
2025-03-05,30,76069.17695510779,47095.841981449616,0.0,0.0,47095.841981449616,9957.929404726106,9975.010573326157,20177.799313519503,16328.644392210754,6089.55001713238,1.0089706847793423e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,47095.841981449616,9957.929404726106,9975.010573326157,20177.799313519503,16328.644392210754,6089.55001713238,0.0,9.094947017729282e-13
2025-03-06,30,73341.58818207923,45223.075672620194,0.0,0.0,45223.075672620194,9975.010573326157,9920.904818001942,20801.171393866927,16897.64400882401,3497.4066637029878,1.0107470416187425e-12,5.684341886080802e-14,2.183142555622908e-12,0.0,0.0,45223.075672620194,9975.010573326157,9920.904818001942,20801.171393866924,16897.644008824012,3497.406663702988,0.0,9.094947017729282e-13
2025-03-07,30,32608.314697019698,16899.029894875795,0.0,0.0,16899.029894875795,9920.904818001942,10146.984058376851,19200.807750397667,15349.182961484696,7834.40437477339,9.983125437429408e-13,7.105427357601002e-15,1.8189894035458565e-12,0.0,0.0,16899.029894875795,9920.904818001942,10146.984058376851,19200.807750397667,15349.182961484697,7834.404374773392,0.0,8.981149157705204e-13
2025-03-08,30,31197.423344494935,16217.328207888833,305.76897975196954,1160.7130381454126,17378.041246034245,10146.984058376851,9899.783881678408,20092.656538906245,16497.531955542658,8844.928224216656,8.966161146872764e-13,5.684341886080802e-14,2.9105606813573104e-12,305.76897975196965,1169.974415337028,17387.30262322586,10146.984058376851,9899.783881678408,20092.65653890625,16497.53195554266,8844.928224216657,0.0,9.094947017729282e-13
