date,method,load_mae_kwh,load_rmse_kwh,load_bias_forecast_minus_actual_kwh,pv_mae_kwh,pv_rmse_kwh,pv_bias_forecast_minus_actual_kwh
2025-06-28,main_weighted_plus_30day_bias,25.12137006333781,34.342579351372,-1.0754585549307178,29.097564118265993,54.19738955372603,-3.270661712962961
2025-06-29,baseline_recent3_equal_no_bias,213.5003541280864,233.86328920521032,-213.5003541280864,29.593017283950605,64.9134698705717,14.988881481481478
2025-06-29,main_weighted_plus_30day_bias,24.527046764474537,31.340491608563987,6.117195653140854,32.08694067059484,71.34481008426813,11.293703801206515
2025-06-30,baseline_recent3_equal_no_bias,211.18593804012346,232.6564249416534,-211.18593804012346,30.387730401234553,58.069323688445046,17.556449537037036
2025-06-30,main_weighted_plus_30day_bias,28.236933578349767,36.744174802334,7.410647242399591,27.989961032898428,53.19935381768416,10.361487684133003
2025-07-01,baseline_recent3_equal_no_bias,212.14548865740738,220.16515939369935,-212.14548865740738,38.10408750000001,63.689269364040214,-36.966661188271615
2025-07-01,main_weighted_plus_30day_bias,103.02647589507612,108.83334171902008,-102.89341361029197,44.87106510381594,74.65969822606549,-44.2182831986532
2025-07-02,baseline_recent3_equal_no_bias,69.17781755401234,77.20252485868573,-68.78933861882714,67.32096867283953,105.82527941892295,-67.16363827160495
2025-07-02,main_weighted_plus_30day_bias,44.480696353157015,53.224011899420866,-40.648635065736016,59.41982500210439,94.39447840028478,-58.76288946618968
2025-07-03,baseline_recent3_equal_no_bias,44.944318518518536,55.054454763520425,-37.04580100308643,19.965267322530863,33.67968476138668,3.7696212577160515
2025-07-03,main_weighted_plus_30day_bias,31.413558884709346,42.38119819691148,-14.51943174949168,26.34177710963806,47.471675995535456,21.204892342522466
2025-07-04,baseline_recent3_equal_no_bias,316.95798765432096,347.0925793545009,316.95798765432096,30.727810570987646,68.23030442436189,-18.433509876543212
2025-07-04,main_weighted_plus_30day_bias,99.93399306153164,105.59414484198325,-99.746688034554,31.857138114828835,70.76616550628306,-20.471046615810877
2025-07-05,baseline_recent3_equal_no_bias,211.88312785493827,232.40423568205316,210.5110136574074,25.83088765432098,44.47638364722878,-9.803367978395055
2025-07-05,main_weighted_plus_30day_bias,30.161787078093703,38.66989214300888,-12.897271910472185,25.103848220749164,42.574368432488804,-6.673649575968006
2025-07-06,baseline_recent3_equal_no_bias,209.491399691358,230.83108001419743,-209.491399691358,34.27912781635802,60.91654402589659,26.50530929783951
2025-07-06,main_weighted_plus_30day_bias,31.517520160264592,38.23392018634384,12.734355512924898,39.67961151445006,71.26105469682796,35.31696626964086
2025-07-07,baseline_recent3_equal_no_bias,211.97617395833333,231.87775709902039,-211.97617395833333,34.07814421296296,55.49822215953535,-20.393953317901236
2025-07-07,main_weighted_plus_30day_bias,29.507473669070862,36.783858348984815,8.041315073720378,36.375888910984855,59.34307799166722,-24.93443300820707
2025-07-08,baseline_recent3_equal_no_bias,105.49115416666666,118.81705464238124,-104.72888263888889,32.38043263888889,59.114352924446095,-1.2089364197530965
2025-07-08,main_weighted_plus_30day_bias,24.835905013239696,32.05676730844382,10.005754690976804,35.8216015600449,59.6356254313871,7.772959056537603
2025-07-09,baseline_recent3_equal_no_bias,23.929041358024705,30.14889328114009,5.215465046296284,26.660838927469133,48.37570518829311,-10.059248572530862
2025-07-09,main_weighted_plus_30day_bias,27.908707911205013,34.43112854652514,14.165088673736184,30.219203787878794,53.800721383122415,-3.871000050505049
2025-07-10,baseline_recent3_equal_no_bias,27.9783500771605,37.384496815999846,4.584952237654312,20.47394965277778,42.020308492565036,-5.782465933641977
2025-07-10,main_weighted_plus_30day_bias,29.85646600361751,39.54353968397746,12.202603672333261,22.478620672699208,43.07966758200194,-3.9687623989899046
2025-07-11,baseline_recent3_equal_no_bias,319.71344679783954,351.60600615350097,319.71344679783954,45.023599344135796,82.94337249080644,30.52964131944444
2025-07-11,main_weighted_plus_30day_bias,22.452759731415078,28.11868607971351,-4.427253028531886,47.30734765888048,90.09256683168644,36.80187329931258
2025-07-12,baseline_recent3_equal_no_bias,209.34098530092592,229.48379978705847,207.96347758487653,22.634701851851858,41.214050300429335,8.476450848765433
2025-07-12,main_weighted_plus_30day_bias,28.011424368002373,34.759291515953045,6.876705567248209,23.52378413860831,43.172716089589194,5.639659211560054
2025-07-13,baseline_recent3_equal_no_bias,206.3821706018518,229.2571315982073,-206.3821706018518,42.99532191358025,79.59870985905235,-41.22819529320988
2025-07-13,main_weighted_plus_30day_bias,28.932049477029143,36.17580033700613,15.121199773653176,42.163765017536484,76.60116708204103,-40.30145102553312
2025-07-14,baseline_recent3_equal_no_bias,215.82047318672838,237.23332122689996,-215.82047318672838,30.387632445987656,51.44975398387646,-24.72719363425925
2025-07-14,main_weighted_plus_30day_bias,25.784781073858856,32.07476260670584,2.3374086814912554,25.038087957351294,46.65798266608005,-7.873988924663292
2025-07-15,baseline_recent3_equal_no_bias,99.20784641203704,112.17233466115977,-98.05862719907408,41.8878853780864,82.02168637991312,8.62542094907407
2025-07-15,main_weighted_plus_30day_bias,28.308058587531814,35.503411868824166,16.958764293310235,41.03167145061727,83.28078244120466,18.56038939534231
2025-07-16,baseline_recent3_equal_no_bias,31.798165432098763,39.002565234046436,-1.3769526234567924,21.08088113425925,37.83294138619239,4.59351022376544
2025-07-16,main_weighted_plus_30day_bias,33.10466599639041,41.5518609299758,6.763640478569341,19.00166709455668,35.27792654461431,3.964503163580255
2025-07-17,baseline_recent3_equal_no_bias,28.058295447530863,37.89355440260129,5.2439205246913305,32.756919405864195,56.93758211829479,8.646594174382722
2025-07-17,main_weighted_plus_30day_bias,32.34041851463227,42.857514265736434,14.064464649166576,33.95837707000561,60.89821200445919,12.86686471099889
2025-07-18,baseline_recent3_equal_no_bias,320.33649938271606,350.11922085195687,320.33649938271606,41.427440509259256,75.85151131427199,33.80574537037036
2025-07-18,main_weighted_plus_30day_bias,27.77184926060532,35.35509907739427,19.64045814155595,43.50764484953704,79.03685646748914,38.38443461805556
2025-07-19,baseline_recent3_equal_no_bias,210.68536527777778,231.6469529131859,208.19196913580245,21.99469668209877,40.052045755192296,-10.744999382716053
2025-07-19,main_weighted_plus_30day_bias,27.554266724514846,38.868239962139945,4.832633157293841,22.304169759048825,40.83802801951922,-15.173539524761512
2025-07-20,baseline_recent3_equal_no_bias,204.67560513117283,227.96553463723353,-204.67560513117283,23.309306983024683,40.65586260979091,-7.7023379243827215
2025-07-20,main_weighted_plus_30day_bias,30.002171794082148,36.85143636079105,16.362362894669555,25.42357797208193,42.67520417671425,-1.860014173681255
2025-07-21,baseline_recent3_equal_no_bias,204.43362276234564,225.73965005895224,-204.43362276234564,31.017787924382713,53.78409469105363,7.191846412037047
2025-07-21,main_weighted_plus_30day_bias,32.13121683904377,39.02550024324518,13.64136951073757,32.73257268097644,56.6702714197522,14.3250896457632
2025-07-22,baseline_recent3_equal_no_bias,109.38169525462963,121.70088329648199,-108.30253584104939,31.294984992283943,59.84108121306277,3.093036458333322
2025-07-22,main_weighted_plus_30day_bias,32.8912419076411,39.09011075154741,2.9097149293794575,32.68972036195286,63.15155182447278,0.8170666189674584
2025-07-23,baseline_recent3_equal_no_bias,23.91476350308641,30.23151643970578,-3.800656404320991,27.299773533950614,48.66305220078403,2.6224203703703646
2025-07-23,main_weighted_plus_30day_bias,25.93538715307305,31.174989617159067,6.609686041284742,30.504524243125697,54.61185396674528,4.287046385381596
2025-07-24,baseline_recent3_equal_no_bias,24.369542631172834,32.68928772988301,1.6228234182098713,27.43447878086421,45.11458377620915,-1.0439013117283968
2025-07-24,main_weighted_plus_30day_bias,27.568859247840496,36.98897982194444,11.90416375418963,30.46828844907409,51.72892722095124,1.6694082042648657
2025-07-25,baseline_recent3_equal_no_bias,325.93192345679006,357.6827809295572,325.93192345679006,25.187167283950618,42.09584889387312,-3.031514120370362
2025-07-25,main_weighted_plus_30day_bias,30.058091440154215,36.76008439888923,23.233043512535385,28.523757826178453,49.164888887358416,0.7467931986532127
2025-07-26,baseline_recent3_equal_no_bias,212.50806570216048,233.14143317835683,210.9815302083333,25.947268595679,46.837261013776924,5.122585802469128
2025-07-26,main_weighted_plus_30day_bias,26.557012033935735,34.61236577579166,5.598153439522647,27.31291903128506,51.44536346357768,10.073708223204271
2025-07-27,baseline_recent3_equal_no_bias,208.06907804783953,228.22721739274834,-208.06907804783953,26.474255131172846,49.30894704219348,5.969547569444435
2025-07-27,main_weighted_plus_30day_bias,27.82784829505669,34.429137956160695,16.61525882216739,27.271208569023567,51.544789046888084,7.84422096661055
2025-07-28,baseline_recent3_equal_no_bias,210.72747546296296,234.0247437149312,-210.72747546296296,35.550084027777785,66.16923315903583,32.802688348765436
2025-07-28,main_weighted_plus_30day_bias,29.85066706470478,37.137649960309346,10.404164458811636,38.248529830948385,69.47021649583561,33.25960308852414
2025-07-29,baseline_recent3_equal_no_bias,106.16531412037038,120.75473949992868,-105.13275625,27.322632214506164,52.419554799821256,6.20654756944445
2025-07-29,main_weighted_plus_30day_bias,31.323322389755113,39.856931564984095,8.492316411782667,27.590019038299662,52.10831524637432,0.8281111237373722
2025-07-30,baseline_recent3_equal_no_bias,23.39316805555556,29.589723084758752,-1.4332256172839664,28.466220756172845,55.36299182540504,-13.932185879629627
2025-07-30,main_weighted_plus_30day_bias,24.757836004470605,31.75553973981884,7.676432890157689,32.15707764485129,57.93668383173782,-13.856360206579687
2025-07-31,baseline_recent3_equal_no_bias,26.833035339506168,34.67223877279332,6.245756558641968,24.33561095679012,45.083499922351756,-3.1116240740740744
2025-07-31,main_weighted_plus_30day_bias,31.045799960832774,38.44881107424392,15.506569928367867,26.321401756804153,50.8119535139485,4.544337679924232
2025-08-01,baseline_recent3_equal_no_bias,314.8244235339506,345.5629479103123,314.8244235339506,58.19787507716049,92.0801962732586,-58.12330162037036
2025-08-01,main_weighted_plus_30day_bias,26.99233415073907,35.073066855708326,8.248751639094408,57.172317726571265,89.76078074550753,-57.172317726571265
2025-08-02,baseline_recent3_equal_no_bias,219.75902685185187,239.524173207596,217.31567037037036,33.983344020061715,62.89133450652929,-30.991124035493822
2025-08-02,main_weighted_plus_30day_bias,30.269715010234815,41.59715341106868,11.741585138651642,25.796266946548833,51.07053991598047,-18.687322831790127
2025-08-03,baseline_recent3_equal_no_bias,214.07980652006174,233.2879926266674,-214.07980652006174,50.20741936728395,84.71407155499327,-48.23476234567901
2025-08-03,main_weighted_plus_30day_bias,25.34396520391458,30.381791961836647,1.97272754248187,42.14415417999438,70.86862688053661,-37.86717575126261
2025-08-04,baseline_recent3_equal_no_bias,214.33371847993826,238.78549059546916,-214.33371847993826,16.81919355709876,28.860674746489995,-3.155244714506164
2025-08-04,main_weighted_plus_30day_bias,25.69650708252471,32.73733242354049,-3.0813067042009306,16.876295728114485,31.29947359604571,5.730051580387217
